#{"t_start": 1650530972.7415574, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
354.65,354.65,1000,3.27,0
305.49,45.9,1000,3.05,1
291.77,87.16,1000,10.24,1
261.18,261.18,1000,3.15,0
309.29,105.41,1000,16.7,1
316.64,316.64,1000,3.01,0
352.75,81.59,1000,16.9,1
376.86,376.86,1000,3.15,0
362.59,158.77,1000,17.25,1
377.86,309.82,1000,3.02,1
387.56,349.63,1000,17.45,1
365.3,164.67,1000,3.09,1
466.23,65.46,1000,17.02,1
371.2,371.2,1000,2.93,0
407.1,114.62,1000,17.05,1
500.88,392.63,1000,3.25,1
524.26,379.46,1000,17.36,1
496.23,104.53,1000,3.24,1
536.9,384.74,1000,17.16,1
530.8,253.41,1000,3.26,1
667.03,667.03,1000,17.31,0
604.38,76.36,1000,3.18,1
710.02,357.19,1000,17.37,1
700.47,48.84,1000,2.99,1
683.38,139.23,1000,16.34,1
737.0,600.33,1000,3.06,1
798.83,601.38,1000,16.88,1
657.34,445.4,1000,3.06,1
806.35,382.34,1000,17.23,1
816.5,63.04,1000,3.23,1
787.96,739.37,1000,16.68,1
754.44,197.48,1000,3.19,1
758.94,136.4,1000,17.26,1
863.78,340.15,1000,3.22,1
854.61,200.72,1000,16.8,1
907.23,396.48,1000,3.1,1
847.47,847.47,1000,16.84,0
933.24,553.39,1000,2.89,1
919.2,139.52,1000,17.07,1
922.84,124.86,1000,3.09,1
905.31,0,1000,2.93,1
906.6,906.6,1000,2.99,0
945.2,65.71,1000,16.56,1
992.08,72.88,1000,3.0,1
864.85,864.85,1000,16.67,0
971.23,103.59,1000,3.0,1
975.67,497.48,1000,15.69,1
970.17,648.94,1000,2.98,1
1002.22,147.72,1000,12.55,1
1022.02,123.28,1000,2.94,1
999.78,999.78,1000,12.43,0
996.98,417.25,1000,3.2,1
1003.31,1003.31,1000,15.11,0
1093.71,254.34,1000,3.19,1
976.1,456.04,1000,14.99,1
1090.2,523.84,1000,3.17,1
1067.26,84.28,1000,12.71,1
1011.01,269.96,1000,3.24,1
1011.57,432.0,1000,11.72,1
1017.29,134.29,1000,3.18,1
1106.63,60.58,1000,6.09,1
1020.02,218.74,1000,3.03,1
970.77,970.77,1000,11.75,0
1085.02,310.7,1000,3.05,1
1085.11,470.77,1000,12.41,1
958.27,174.21,1000,3.24,1
1097.14,292.62,1000,11.52,1
1024.1,1024.1,1000,3.13,0
1080.03,83.76,1000,7.08,1
1138.7,597.03,1000,2.98,1
1058.42,236.17,1000,8.64,1
1081.68,186.73,1000,3.36,1
1037.53,419.08,1000,9.05,1
1133.0,85.64,1000,3.21,1
1061.03,351.83,1000,7.41,1
1044.48,694.28,1000,3.39,1
1062.0,1062.0,1000,7.5,0
1072.26,1072.26,1000,3.3,0
997.06,69.0,1000,9.11,1
1120.31,1120.31,1000,3.31,0
