#{"t_start": 1650536865.6009324, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
215.5,215.5,1000,3.3,0
250.13,250.13,1000,3.19,0
206.44,94.02,1000,14.58,1
221.97,221.97,1000,3.18,0
298.86,52.2,1000,14.07,1
272.83,272.83,1000,3.18,0
321.62,58.34,1000,14.71,1
365.58,96.25,1000,3.18,1
363.49,67.55,1000,14.88,1
329.11,329.11,1000,3.18,0
389.9,167.7,1000,14.28,1
380.07,380.07,1000,3.18,0
399.96,316.38,1000,15.07,1
455.68,55.9,1000,3.24,1
481.61,440.49,1000,15.04,1
485.06,293.49,1000,3.18,1
533.68,533.68,1000,14.34,0
568.23,568.23,1000,3.16,0
582.62,388.21,1000,14.15,1
548.64,420.34,1000,3.22,1
583.32,363.95,1000,14.33,1
632.99,373.0,1000,3.2,1
617.05,71.88,1000,14.22,1
699.49,66.43,1000,3.2,1
703.34,53.96,1000,14.21,1
715.34,715.34,1000,3.2,0
771.01,477.21,1000,14.16,1
688.87,91.67,1000,3.23,1
778.46,165.51,1000,14.94,1
769.81,586.85,1000,3.19,1
855.84,533.35,1000,14.15,1
837.7,590.59,1000,3.2,1
819.64,324.13,1000,14.13,1
796.2,75.26,1000,3.2,1
835.08,447.64,1000,15.16,1
816.48,92.94,1000,3.2,1
841.46,119.43,1000,15.33,1
922.46,120.67,1000,3.21,1
885.18,885.18,1000,15.07,0
893.76,108.92,1000,3.18,1
902.74,362.73,1000,3.19,1
946.92,437.0,1000,3.18,1
928.15,335.11,1000,11.91,1
917.3,917.3,1000,3.18,0
877.21,210.1,1000,11.94,1
969.64,64.01,1000,3.18,1
964.92,106.21,1000,11.91,1
1003.6,1003.6,1000,3.18,0
993.5,945.36,1000,9.73,1
1017.02,725.19,1000,3.17,1
1062.72,268.53,1000,12.01,1
958.04,265.27,1000,3.23,1
961.17,110.01,1000,9.16,1
1028.84,773.64,1000,3.2,1
1018.02,60.5,1000,7.63,1
1065.84,150.8,1000,3.2,1
1031.08,88.89,1000,6.66,1
1112.99,1112.99,1000,3.22,0
1059.48,212.14,1000,12.62,1
992.31,246.06,1000,3.18,1
1095.17,68.25,1000,7.74,1
1115.5,233.12,1000,3.18,1
1075.9,1075.9,1000,6.49,0
1124.09,1124.09,1000,3.18,0
1128.66,709.99,1000,6.91,1
1084.21,1084.21,1000,3.18,0
1082.95,200.11,1000,5.55,1
1107.36,314.7,1000,3.18,1
1080.41,110.53,1000,8.65,1
1086.36,121.22,1000,3.18,1
1134.05,992.73,1000,7.82,1
1146.54,66.81,1000,3.19,1
1110.39,417.52,1000,5.55,1
982.9,982.9,1000,3.2,0
1114.55,67.13,1000,6.51,1
1105.02,128.55,1000,3.19,1
1095.96,886.53,1000,5.42,1
1176.32,1176.32,1000,3.18,0
1186.11,236.53,1000,5.54,1
1114.53,1114.53,1000,3.2,0
1095.59,0,1000,3.18,1
1130.72,272.73,1000,3.19,1
1111.31,1111.31,1000,6.88,0
1086.01,169.06,1000,3.19,1
1152.41,1152.41,1000,6.76,0
1192.87,1192.87,1000,3.19,0
1187.01,1187.01,1000,6.77,0
1173.22,1173.22,1000,3.18,0
1153.72,1153.72,1000,6.75,0
1238.92,1238.92,1000,3.19,0
1201.78,1201.78,1000,5.48,0
1182.44,1182.44,1000,3.18,0
1152.69,175.59,1000,5.58,1
1332.03,1332.03,1000,3.21,0
1053.18,1052.15,1000,5.41,1
1169.09,1169.09,1000,3.19,0
1357.13,1357.13,1000,5.4,0
1277.28,1277.28,1000,3.18,0
1195.1,1195.1,1000,5.4,0
1225.18,1225.18,1000,3.19,0
1173.82,1173.82,1000,5.57,0
1273.69,1273.69,1000,3.19,0
1339.14,1339.14,1000,6.51,0
1157.25,1157.25,1000,3.19,0
1352.22,1352.22,1000,4.33,0
1244.79,1244.79,1000,3.19,0
1263.29,1263.29,1000,5.59,0
1185.84,480.03,1000,3.2,1
1377.22,1377.22,1000,5.42,0
1299.69,1299.69,1000,3.2,0
1195.7,1195.7,1000,4.34,0
1439.45,1439.45,1000,3.2,0
1219.71,1219.71,1000,4.36,0
1362.8,1362.8,1000,3.19,0
1262.17,1262.17,1000,4.34,0
1191.61,1191.61,1000,3.19,0
1539.4,1539.4,1000,5.43,0
1335.62,1335.62,1000,3.18,0
1416.9,1416.9,1000,4.47,0
1249.84,1249.84,1000,3.2,0
988.09,593.14,1000,3.21,1
1031.48,1031.48,1000,3.2,0
1155.21,1155.21,1000,5.44,0
1398.5,66.57,1000,3.2,1
1486.83,1486.83,1000,5.42,0
1081.19,1081.19,1000,3.2,0
1124.86,1124.86,1000,5.44,0
1137.3,1137.3,1000,3.23,0
1310.39,1310.39,1000,5.56,0
1436.68,200.53,1000,3.19,1
1490.08,1490.08,1000,5.57,0
1291.02,1291.02,1000,3.19,0
1081.02,312.01,1000,5.58,1
1427.16,1427.16,1000,3.19,0
1400.26,1400.26,1000,4.34,0
1285.58,1285.58,1000,3.19,0
1434.08,1434.08,1000,4.34,0
1525.59,1525.59,1000,3.2,0
1672.75,1672.75,1000,5.56,0
1506.63,1506.63,1000,3.18,0
1628.2,1628.2,1000,5.41,0
1718.48,1718.48,1000,3.19,0
1286.14,1286.14,1000,4.33,0
1241.36,1241.36,1000,3.19,0
1467.39,1467.39,1000,4.33,0
1354.08,1354.08,1000,3.19,0
1433.31,1433.31,1000,4.33,0
1061.05,1061.05,1000,3.19,0
1476.45,1476.45,1000,4.33,0
1342.69,1342.69,1000,3.2,0
1425.69,1425.69,1000,4.34,0
1163.2,1163.2,1000,3.18,0
1657.53,1657.53,1000,5.56,0
1204.83,1204.83,1000,3.18,0
1247.12,1247.12,1000,4.32,0
1239.59,1239.59,1000,3.19,0
