#{"t_start": 1650550144.266818, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
866.4,453.11,1000,1.17,1
891.1,851.88,1000,1.17,1
1005.09,1005.09,1000,1.18,0
833.26,833.26,1000,1.17,0
848.57,848.57,1000,1.48,0
900.28,286.42,1000,1.17,1
885.54,885.54,1000,1.17,0
1042.47,935.86,1000,1.17,1
852.57,143.74,1000,1.17,1
894.21,703.12,1000,1.17,1
1150.28,702.37,1000,1.17,1
1070.79,125.71,1000,1.18,1
1150.39,705.49,1000,1.18,1
1131.52,234.65,1000,1.18,1
1020.8,127.55,1000,1.18,1
1083.58,99.88,1000,1.18,1
1007.3,901.87,1000,1.18,1
1113.12,140.58,1000,1.17,1
1035.1,215.17,1000,1.18,1
1065.56,549.33,1000,1.18,1
1115.82,1115.82,1000,1.19,0
1071.78,1071.78,1000,1.19,0
1166.61,1166.61,1000,1.19,0
1189.19,58.31,1000,1.19,1
1126.96,611.58,1000,1.19,1
1186.41,1186.41,1000,1.19,0
1135.22,1135.22,1000,1.19,0
1187.48,692.11,1000,1.19,1
1262.94,523.83,1000,1.19,1
1067.26,490.93,1000,1.19,1
1505.67,1505.67,1000,1.17,0
1205.61,1205.61,1000,1.17,0
1224.08,1224.08,1000,1.18,0
1416.15,1416.15,1000,1.17,0
1194.66,1194.66,1000,1.17,0
1118.51,824.1,1000,1.17,1
1442.29,1442.29,1000,1.17,0
1592.5,1592.5,1000,1.18,0
1431.27,1431.27,1000,1.17,0
1514.09,1514.09,1000,1.17,0
1995.8,1995.8,1000,1.18,0
1713.61,1713.61,1000,1.18,0
1505.38,1505.38,1000,1.18,0
1586.72,1586.72,1000,1.18,0
1377.23,1377.23,1000,1.18,0
1999.99,1999.99,1000,1.17,0
1269.37,1269.37,1000,1.17,0
1203.82,1203.82,1000,1.17,0
1588.79,1588.79,1000,1.17,0
1392.64,1392.64,1000,1.17,0
1838.74,1838.74,1000,1.18,0
1814.56,1814.56,1000,1.18,0
2139.52,2139.52,1000,1.18,0
2352.49,2352.49,1000,1.18,0
2319.31,2319.31,1000,1.18,0
1579.21,1579.21,1000,1.18,0
2246.66,2246.66,1000,1.18,0
1417.71,1417.71,1000,1.18,0
1998.89,1998.89,1000,1.18,0
1766.98,1766.98,1000,1.18,0
2018.94,2018.94,1000,1.18,0
2341.66,2341.66,1000,1.18,0
1114.0,1114.0,1000,1.18,0
2179.59,2179.59,1000,1.18,0
1781.31,1781.31,1000,1.18,0
1937.91,1937.91,1000,1.18,0
2118.27,269.91,1000,1.18,1
2366.86,2366.86,1000,1.18,0
2166.46,2166.46,1000,1.18,0
1009.48,860.05,1000,1.18,1
2615.63,2615.63,1000,1.18,0
2583.8,2583.8,1000,1.18,0
2674.51,2674.51,1000,1.18,0
2909.66,2909.66,1000,1.18,0
2160.39,2160.39,1000,1.18,0
2380.3,2380.3,1000,1.18,0
1315.47,1315.47,1000,1.18,0
2471.3,2471.3,1000,1.18,0
1939.94,1939.94,1000,1.19,0
1874.32,1874.32,1000,1.19,0
2751.04,2751.04,1000,1.18,0
2621.07,2621.07,1000,1.18,0
2642.69,2642.69,1000,1.18,0
2772.58,2772.58,1000,1.18,0
2693.06,2693.06,1000,1.18,0
