#{"t_start": 1650651456.0367424, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
959.56,99.01,1000,1.39,1
1014.84,74.35,1000,1.39,1
1073.8,477.39,1000,1.39,1
1002.16,106.97,1000,1.39,1
1011.64,59.45,1000,1.39,1
974.46,107.18,1000,1.39,1
937.9,90.7,1000,1.39,1
928.4,367.32,1000,1.39,1
912.25,520.05,1000,1.39,1
974.33,67.95,1000,1.39,1
1326.45,57.48,1000,1.39,1
1349.97,153.66,1000,1.39,1
1436.44,207.23,1000,1.39,1
1557.41,59.85,1000,1.39,1
1688.91,71.62,1000,1.39,1
1158.19,77.68,1000,1.39,1
1342.28,73.73,1000,1.39,1
1387.03,67.86,1000,1.39,1
1626.26,90.65,1000,1.4,1
1186.41,60.7,1000,1.39,1
2367.14,99.79,1000,1.18,1
2278.88,102.08,1000,1.18,1
1980.98,68.49,1000,1.17,1
1701.86,128.96,1000,1.17,1
1493.45,100.81,1000,1.17,1
2113.88,90.77,1000,1.17,1
2211.32,59.35,1000,1.18,1
2343.12,72.04,1000,1.17,1
2040.65,70.67,1000,1.17,1
2538.6,72.63,1000,1.17,1
3212.91,57.35,1000,1.39,1
2976.81,69.98,1000,1.39,1
3140.01,54.21,1000,1.39,1
3000.63,52.81,1000,1.39,1
3052.99,59.47,1000,1.39,1
2706.01,77.54,1000,1.39,1
2804.45,61.15,1000,1.39,1
2083.96,66.68,1000,1.39,1
3054.32,95.27,1000,1.39,1
2992.92,59.35,1000,1.39,1
3468.86,64.4,1000,1.39,1
3382.8,96.97,1000,1.38,1
3260.24,69.84,1000,1.39,1
3397.55,75.52,1000,1.39,1
3392.09,87.4,1000,1.39,1
3370.11,56.4,1000,1.39,1
3353.8,72.25,1000,1.39,1
3432.91,54.36,1000,1.39,1
3421.63,55.65,1000,1.39,1
3508.62,56.06,1000,1.39,1
3415.43,67.97,1000,1.17,1
3714.83,56.65,1000,1.17,1
3870.19,50.11,1000,1.17,1
3791.81,56.44,1000,1.17,1
2061.84,58.12,1000,1.17,1
3371.57,73.76,1000,1.17,1
2319.57,60.23,1000,1.17,1
3836.9,57.97,1000,1.17,1
1635.09,65.97,1000,1.17,1
3866.41,58.46,1000,1.17,1
3938.52,58.37,1000,1.39,1
4050.73,55.07,1000,1.39,1
3825.78,56.08,1000,1.39,1
3994.8,52.46,1000,1.39,1
3695.06,52.34,1000,1.39,1
3967.18,51.59,1000,1.39,1
3853.95,55.28,1000,1.39,1
3917.95,54.87,1000,1.39,1
3568.49,53.75,1000,1.39,1
3888.45,53.41,1000,1.39,1
4493.38,57.88,1000,1.39,1
4054.91,58.08,1000,1.39,1
4045.29,54.01,1000,1.39,1
4055.11,56.35,1000,1.39,1
4249.43,56.22,1000,1.39,1
4012.43,97.1,1000,1.39,1
4141.27,54.2,1000,1.4,1
4204.84,53.88,1000,1.39,1
4068.59,58.16,1000,1.4,1
4205.87,52.58,1000,1.4,1
4162.56,53.08,1000,1.18,1
4390.75,67.25,1000,1.18,1
4276.47,51.29,1000,1.18,1
4368.12,55.56,1000,1.79,1
4354.75,60.01,1000,1.84,1
4397.84,54.89,1000,1.72,1
4369.14,55.83,1000,1.17,1
4318.87,51.15,1000,1.17,1
4533.0,51.02,1000,1.17,1
4495.8,52.4,1000,1.17,1
4611.99,53.94,1000,1.39,1
4399.59,66.29,1000,1.39,1
4571.63,53.76,1000,1.39,1
4595.33,48.65,1000,1.39,1
4408.24,53.43,1000,1.39,1
4386.29,53.38,1000,1.39,1
4432.83,56.29,1000,1.39,1
1676.66,54.39,1000,1.4,1
4338.48,58.18,1000,1.39,1
4417.47,51.35,1000,1.39,1
4672.14,52.67,1000,1.18,1
4805.56,50.96,1000,1.18,1
4641.91,53.8,1000,1.18,1
3058.98,53.05,1000,1.18,1
4554.92,54.88,1000,1.17,1
4714.58,52.46,1000,1.17,1
4525.99,53.08,1000,1.17,1
4745.19,53.93,1000,1.18,1
4820.56,52.25,1000,1.17,1
1043.73,53.49,1000,1.19,1
4737.95,52.24,1000,1.17,1
4343.42,51.66,1000,1.17,1
4775.0,52.93,1000,1.17,1
4891.39,52.59,1000,1.17,1
4914.66,50.85,1000,1.18,1
4798.74,54.08,1000,1.17,1
5022.81,49.16,1000,1.17,1
4604.17,61.33,1000,1.17,1
4687.8,55.8,1000,1.17,1
4901.95,54.73,1000,1.17,1
4850.96,52.57,1000,1.4,1
4732.87,56.73,1000,1.39,1
4917.56,50.65,1000,1.4,1
4914.84,50.76,1000,1.39,1
5168.4,55.31,1000,1.39,1
1453.3,51.84,1000,1.4,1
4461.0,57.05,1000,1.4,1
4953.42,54.37,1000,1.39,1
4939.18,56.1,1000,1.39,1
5023.76,58.78,1000,1.39,1
5016.69,50.14,1000,1.18,1
5018.43,60.39,1000,1.17,1
2951.0,53.63,1000,1.18,1
4790.91,50.8,1000,1.17,1
4986.43,60.17,1000,1.17,1
5109.11,49.79,1000,1.17,1
5026.69,50.86,1000,1.17,1
5103.05,52.37,1000,1.17,1
5042.86,58.82,1000,1.17,1
4934.83,71.49,1000,1.17,1
4774.83,63.32,1000,1.4,1
5186.92,60.18,1000,1.39,1
4918.81,57.13,1000,1.39,1
4823.87,54.78,1000,1.39,1
5186.67,56.52,1000,1.39,1
4905.43,71.15,1000,1.39,1
5237.06,48.94,1000,1.39,1
5140.93,55.84,1000,1.39,1
5201.04,67.82,1000,1.39,1
5162.89,48.84,1000,1.4,1
5288.28,53.41,1000,1.18,1
5301.33,52.88,1000,1.17,1
5172.62,48.93,1000,1.17,1
5117.67,51.13,1000,1.17,1
5283.02,50.09,1000,1.17,1
5058.7,51.39,1000,1.17,1
5282.49,47.52,1000,1.17,1
5368.28,60.77,1000,1.18,1
5208.1,51.71,1000,1.17,1
4905.17,52.86,1000,1.17,1
5185.82,54.28,1000,1.4,1
5479.22,51.51,1000,1.39,1
5355.22,47.82,1000,1.39,1
5563.3,51.51,1000,1.39,1
5376.43,54.25,1000,1.39,1
5126.04,56.49,1000,1.39,1
5474.81,52.69,1000,1.39,1
5289.56,50.77,1000,1.39,1
5397.99,51.49,1000,1.39,1
5183.72,58.74,1000,1.39,1
5394.55,48.57,1000,1.39,1
5419.56,52.87,1000,1.39,1
5400.33,53.69,1000,1.39,1
5377.47,50.66,1000,1.39,1
5378.82,48.0,1000,1.39,1
5481.68,51.94,1000,1.39,1
5366.58,51.11,1000,1.39,1
5331.21,53.69,1000,1.39,1
5594.37,53.69,1000,1.39,1
5399.34,48.19,1000,1.39,1
5650.28,51.98,1000,1.17,1
5496.31,54.14,1000,1.17,1
5584.67,49.14,1000,1.17,1
5336.9,60.92,1000,1.17,1
5488.37,49.52,1000,1.17,1
5406.45,63.95,1000,1.17,1
5649.42,54.25,1000,1.18,1
5491.67,53.21,1000,1.17,1
5542.11,53.2,1000,1.17,1
5526.38,53.08,1000,1.17,1
5642.03,46.19,1000,1.18,1
5716.38,46.87,1000,1.17,1
5606.39,50.08,1000,1.17,1
5680.64,55.9,1000,1.17,1
5663.16,49.4,1000,1.17,1
5791.19,46.98,1000,1.17,1
5647.12,54.89,1000,1.17,1
5644.87,52.15,1000,1.17,1
5511.69,54.77,1000,1.17,1
5514.79,53.19,1000,1.17,1
5575.98,50.42,1000,1.17,1
5416.64,52.56,1000,1.17,1
5448.24,49.5,1000,1.17,1
5460.53,52.25,1000,1.17,1
5661.31,51.9,1000,1.18,1
4998.07,49.89,1000,1.18,1
5742.78,52.16,1000,1.17,1
5665.26,50.87,1000,1.17,1
5514.86,47.08,1000,1.17,1
5506.69,49.43,1000,1.18,1
5727.06,53.32,1000,1.17,1
5568.89,53.05,1000,1.17,1
5667.7,57.39,1000,1.17,1
5319.1,50.03,1000,1.17,1
5628.82,52.08,1000,1.17,1
5701.21,49.41,1000,1.17,1
5471.12,55.1,1000,1.17,1
5589.48,55.44,1000,1.18,1
5451.96,48.92,1000,1.17,1
5543.99,48.02,1000,1.17,1
5491.95,51.61,1000,1.17,1
4727.29,51.05,1000,1.18,1
5500.8,51.62,1000,1.18,1
5652.17,56.75,1000,1.17,1
5417.5,51.82,1000,1.17,1
5445.01,50.1,1000,1.17,1
5549.22,50.17,1000,1.18,1
5345.25,46.42,1000,1.17,1
5540.34,50.09,1000,1.17,1
5408.16,52.39,1000,1.18,1
5437.9,54.83,1000,1.17,1
5535.28,49.45,1000,1.17,1
5486.03,52.21,1000,1.17,1
5476.24,47.78,1000,1.17,1
5363.08,50.47,1000,1.17,1
5242.63,49.69,1000,1.17,1
5401.41,50.15,1000,1.17,1
5426.5,47.58,1000,1.17,1
5521.01,53.27,1000,1.17,1
5387.65,52.45,1000,1.17,1
5303.03,53.2,1000,1.17,1
5637.99,53.26,1000,1.17,1
3676.41,52.86,1000,1.18,1
5445.86,54.04,1000,1.17,1
5411.51,55.63,1000,1.17,1
5133.06,58.41,1000,1.17,1
5482.39,51.95,1000,1.17,1
5590.56,50.97,1000,1.18,1
5295.56,52.33,1000,1.17,1
5406.02,62.54,1000,1.17,1
5321.2,68.1,1000,1.17,1
4898.33,51.19,1000,1.17,1
5259.83,54.31,1000,1.17,1
5354.2,54.19,1000,1.17,1
2021.66,49.85,1000,1.18,1
5135.9,51.07,1000,1.17,1
5481.74,53.88,1000,1.17,1
5428.07,53.13,1000,1.16,1
5398.7,63.14,1000,1.16,1
5065.85,53.21,1000,1.17,1
5728.45,50.99,1000,1.18,1
5713.88,57.19,1000,1.18,1
5698.93,51.13,1000,1.18,1
5875.79,51.69,1000,1.18,1
5931.6,53.02,1000,1.18,1
5560.25,49.22,1000,1.18,1
5640.35,48.82,1000,1.18,1
5756.37,50.32,1000,1.18,1
5696.39,50.95,1000,1.18,1
