#{"t_start": 1650638595.7283983, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
280.85,280.85,1000,3.5,0
231.91,231.91,1000,3.45,0
362.01,110.09,1000,17.69,1
285.23,109.72,1000,3.45,1
264.91,264.91,1000,19.73,0
309.56,49.68,1000,3.45,1
312.18,312.18,1000,15.59,0
352.5,74.06,1000,3.45,1
292.99,61.09,1000,15.56,1
336.23,336.23,1000,3.42,0
419.74,352.31,1000,15.54,1
430.74,199.94,1000,3.45,1
427.12,262.65,1000,20.3,1
415.42,277.5,1000,3.45,1
504.87,337.05,1000,17.66,1
514.06,443.7,1000,3.44,1
533.62,304.77,1000,16.77,1
577.16,330.64,1000,3.43,1
611.84,176.7,1000,18.63,1
600.56,287.82,1000,3.43,1
557.13,235.79,1000,15.72,1
626.68,162.39,1000,3.44,1
689.54,140.84,1000,16.55,1
633.13,633.13,1000,3.45,0
681.21,541.07,1000,20.63,1
771.51,48.65,1000,3.44,1
731.03,68.2,1000,15.75,1
800.45,116.45,1000,3.43,1
754.48,503.43,1000,16.14,1
754.07,156.04,1000,3.43,1
811.18,117.03,1000,17.21,1
842.65,79.79,1000,3.46,1
859.49,406.29,1000,17.62,1
860.71,574.61,1000,3.44,1
884.22,522.14,1000,16.73,1
887.01,290.05,1000,3.43,1
894.75,74.11,1000,15.52,1
847.89,65.41,1000,3.43,1
1010.13,80.93,1000,15.49,1
897.86,159.43,1000,3.44,1
968.82,0,1000,3.44,1
933.96,49.63,1000,3.44,1
989.17,232.27,1000,6.35,1
1009.65,266.46,1000,3.44,1
1072.73,71.54,1000,7.11,1
1056.42,76.2,1000,3.42,1
1040.94,79.36,1000,10.66,1
1065.19,72.97,1000,3.43,1
1230.49,189.5,1000,10.58,1
1060.06,631.78,1000,3.43,1
1033.33,125.8,1000,9.56,1
1034.35,313.65,1000,3.45,1
1058.84,413.3,1000,7.06,1
1071.88,56.87,1000,3.43,1
984.29,424.58,1000,9.99,1
1089.45,75.7,1000,3.43,1
1045.76,290.95,1000,5.92,1
1207.57,85.99,1000,3.44,1
1157.18,146.95,1000,10.72,1
1276.67,62.07,1000,3.44,1
1312.14,63.28,1000,7.08,1
1149.37,78.52,1000,3.44,1
1222.02,97.62,1000,9.53,1
1326.63,226.51,1000,3.44,1
1055.54,134.14,1000,7.1,1
1108.82,74.29,1000,3.43,1
1269.3,84.17,1000,7.1,1
1212.66,153.83,1000,3.43,1
1063.86,92.19,1000,8.69,1
1103.57,96.77,1000,3.44,1
1322.25,86.79,1000,7.05,1
1303.01,105.36,1000,3.45,1
1357.41,62.7,1000,8.3,1
1468.32,143.1,1000,3.44,1
1288.11,108.85,1000,10.74,1
1107.9,63.79,1000,3.46,1
1409.09,71.76,1000,7.1,1
1321.38,69.24,1000,3.44,1
1518.67,111.39,1000,8.3,1
1291.68,62.48,1000,3.45,1
1573.26,0,1000,3.41,1
1457.49,88.78,1000,3.44,1
1316.34,57.32,1000,8.3,1
1259.15,111.87,1000,3.44,1
1841.46,98.82,1000,8.36,1
1537.89,92.7,1000,3.44,1
1375.92,151.37,1000,6.77,1
1352.93,220.57,1000,3.45,1
1313.1,59.97,1000,5.8,1
1476.73,166.59,1000,3.46,1
1439.37,124.64,1000,8.49,1
1641.41,64.14,1000,3.45,1
1942.79,86.52,1000,8.66,1
1886.89,69.76,1000,3.44,1
1707.86,75.0,1000,5.91,1
1639.99,145.53,1000,3.45,1
1258.17,52.5,1000,7.11,1
1816.23,58.25,1000,3.47,1
1520.28,63.84,1000,7.05,1
1232.19,106.67,1000,3.45,1
1486.45,66.63,1000,6.3,1
1846.65,77.79,1000,3.44,1
1778.74,82.49,1000,7.74,1
2039.18,60.01,1000,3.43,1
1857.88,102.01,1000,7.13,1
1918.76,65.08,1000,3.43,1
1907.54,64.23,1000,8.94,1
1850.02,144.06,1000,3.45,1
1604.32,89.14,1000,10.0,1
2052.59,59.8,1000,3.42,1
2113.9,72.62,1000,5.88,1
2109.53,71.89,1000,3.45,1
1502.45,61.85,1000,5.98,1
1981.79,53.64,1000,3.45,1
1973.88,83.96,1000,6.68,1
1617.73,72.39,1000,3.44,1
2070.02,84.73,1000,5.83,1
1746.22,116.75,1000,3.43,1
2164.47,57.06,1000,7.75,1
1702.87,88.68,1000,3.45,1
1853.35,0,1000,3.45,1
1413.16,65.51,1000,3.44,1
2135.51,88.12,1000,7.13,1
2137.59,136.81,1000,3.45,1
2243.0,90.84,1000,5.89,1
2190.41,84.46,1000,3.45,1
1870.33,70.57,1000,5.88,1
2095.03,63.87,1000,3.44,1
1859.64,97.05,1000,6.38,1
2108.86,72.65,1000,3.45,1
1922.04,142.24,1000,5.89,1
1612.24,63.15,1000,3.44,1
2086.56,81.54,1000,4.68,1
2222.07,81.07,1000,3.48,1
2322.51,78.32,1000,5.87,1
2458.59,56.71,1000,3.44,1
1542.29,68.27,1000,6.73,1
1732.86,92.52,1000,3.44,1
2405.87,71.7,1000,5.02,1
2230.27,137.77,1000,3.43,1
1893.96,91.62,1000,5.87,1
1611.93,90.18,1000,3.42,1
2337.29,77.07,1000,5.81,1
1945.14,75.1,1000,3.45,1
2438.37,59.89,1000,8.68,1
2479.83,82.1,1000,3.43,1
2214.9,62.06,1000,6.69,1
2603.06,57.33,1000,3.42,1
2427.0,68.45,1000,5.87,1
2544.65,64.28,1000,3.43,1
2153.96,55.34,1000,5.86,1
2190.24,94.57,1000,3.45,1
2362.32,63.83,1000,8.33,1
1690.45,57.34,1000,3.43,1
2413.24,55.07,1000,5.78,1
2444.05,118.71,1000,3.43,1
2633.36,76.53,1000,5.88,1
2588.76,57.59,1000,3.45,1
2546.72,78.48,1000,6.71,1
2609.9,70.16,1000,3.45,1
1946.0,0,1000,3.44,1
2279.8,146.11,1000,3.44,1
2759.24,59.71,1000,5.87,1
2325.85,64.32,1000,3.45,1
2390.39,81.56,1000,5.22,1
2188.64,73.07,1000,3.44,1
1992.3,62.87,1000,5.87,1
1669.39,77.0,1000,3.43,1
2284.59,65.37,1000,5.0,1
2861.31,68.63,1000,3.43,1
2202.2,60.5,1000,5.03,1
2493.38,66.25,1000,3.44,1
2358.87,126.45,1000,5.23,1
2613.25,63.15,1000,3.43,1
3030.34,57.18,1000,5.09,1
2653.82,70.01,1000,3.44,1
2602.01,61.8,1000,5.79,1
2647.55,75.85,1000,3.45,1
2701.08,75.81,1000,6.29,1
2726.73,60.72,1000,3.43,1
2874.54,62.71,1000,6.3,1
2680.25,60.42,1000,3.42,1
2738.1,82.15,1000,6.73,1
2855.58,53.94,1000,3.43,1
2656.31,71.51,1000,4.58,1
3184.42,59.7,1000,3.44,1
2484.77,58.13,1000,6.29,1
2960.83,75.9,1000,3.42,1
3049.06,56.9,1000,4.91,1
2745.97,116.24,1000,3.46,1
2712.04,66.19,1000,6.87,1
2482.75,79.48,1000,3.42,1
2823.72,85.68,1000,5.84,1
3007.96,62.28,1000,3.43,1
3111.11,56.2,1000,5.86,1
2910.06,59.91,1000,3.44,1
1548.33,81.04,1000,4.7,1
2911.23,73.85,1000,3.42,1
2990.04,96.54,1000,4.68,1
2794.36,74.9,1000,3.44,1
2854.39,0,1000,3.45,1
2619.32,70.02,1000,3.44,1
1550.01,56.65,1000,4.69,1
3000.32,60.95,1000,3.44,1
2120.72,54.49,1000,4.69,1
2802.43,60.49,1000,3.45,1
2792.66,56.23,1000,4.7,1
3223.78,63.94,1000,3.44,1
1587.96,67.67,1000,5.01,1
2963.89,59.02,1000,3.43,1
2281.11,48.26,1000,4.65,1
2881.46,70.94,1000,3.44,1
3182.76,61.55,1000,5.03,1
3087.8,64.59,1000,3.43,1
3092.0,58.86,1000,5.89,1
3074.75,57.66,1000,3.44,1
3182.08,66.52,1000,4.99,1
3050.67,57.98,1000,3.44,1
