#{"t_start": 1650554439.4882603, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
904.32,891.68,1000,1.16,1
961.91,92.36,1000,1.16,1
974.51,649.28,1000,1.16,1
964.89,490.02,1000,1.16,1
963.24,249.35,1000,1.16,1
931.44,211.72,1000,1.16,1
996.66,458.21,1000,1.16,1
914.28,127.65,1000,1.16,1
907.22,231.82,1000,1.16,1
935.02,189.39,1000,1.16,1
1502.11,67.37,1000,1.16,1
1782.66,103.94,1000,1.16,1
1382.19,64.11,1000,1.15,1
1363.49,52.85,1000,1.15,1
1213.73,94.21,1000,1.15,1
1307.39,62.68,1000,1.34,1
1497.12,79.77,1000,1.26,1
1336.85,389.49,1000,1.15,1
1392.23,89.79,1000,1.15,1
1343.51,226.73,1000,1.16,1
2070.51,65.21,1000,1.16,1
1531.37,72.12,1000,1.16,1
1230.82,56.93,1000,1.17,1
2324.81,54.19,1000,1.16,1
1858.47,67.96,1000,1.16,1
2529.83,61.5,1000,1.16,1
1680.8,54.75,1000,1.16,1
2046.25,70.78,1000,1.16,1
1356.21,68.48,1000,1.16,1
2133.75,59.91,1000,1.16,1
2176.24,53.77,1000,1.17,1
2100.16,55.14,1000,1.17,1
2602.62,54.56,1000,1.17,1
2467.59,50.66,1000,1.17,1
1956.8,63.4,1000,1.17,1
2593.01,66.64,1000,1.16,1
2625.97,141.64,1000,1.17,1
2196.0,56.18,1000,1.16,1
2765.09,79.77,1000,1.16,1
1967.66,83.8,1000,1.16,1
2081.47,104.93,1000,1.17,1
2330.2,55.17,1000,1.16,1
3171.95,65.57,1000,1.16,1
2995.97,51.62,1000,1.16,1
2787.81,51.35,1000,1.16,1
2579.95,95.98,1000,1.16,1
2204.86,78.01,1000,1.16,1
1310.98,77.55,1000,1.16,1
2951.17,51.22,1000,1.16,1
1381.48,60.8,1000,1.16,1
3243.29,55.53,1000,1.17,1
1738.6,54.51,1000,1.17,1
3026.96,50.19,1000,1.17,1
3075.69,64.8,1000,1.16,1
2908.5,58.11,1000,1.17,1
1657.24,56.25,1000,1.16,1
1892.94,64.0,1000,1.17,1
2909.23,59.16,1000,1.17,1
3189.26,61.58,1000,1.16,1
2228.95,88.41,1000,1.16,1
3376.79,53.93,1000,1.16,1
3290.15,53.85,1000,1.15,1
3545.62,55.31,1000,1.16,1
1400.78,53.96,1000,1.15,1
3415.13,59.48,1000,1.15,1
3336.16,50.83,1000,1.42,1
3512.44,56.57,1000,1.15,1
3273.26,81.26,1000,1.15,1
3342.36,50.23,1000,1.15,1
3416.36,56.28,1000,1.16,1
3515.1,67.87,1000,1.16,1
3494.26,50.43,1000,1.16,1
3411.09,51.82,1000,1.16,1
3373.71,55.27,1000,1.16,1
3580.37,54.65,1000,1.16,1
3716.96,46.04,1000,1.16,1
3373.47,53.77,1000,1.16,1
1367.71,54.49,1000,1.17,1
3736.26,68.27,1000,1.16,1
1393.05,99.1,1000,1.16,1
3503.34,70.66,1000,1.16,1
3465.0,51.97,1000,1.16,1
3421.98,52.68,1000,1.16,1
1250.75,57.74,1000,1.16,1
3498.32,58.88,1000,1.43,1
3480.07,50.67,1000,1.16,1
3420.04,63.96,1000,1.16,1
1990.93,52.06,1000,1.17,1
1761.28,49.2,1000,1.16,1
1522.98,48.37,1000,1.16,1
2100.1,51.12,1000,1.16,1
3812.18,61.66,1000,1.16,1
1569.79,75.64,1000,1.16,1
3764.82,60.51,1000,1.16,1
3265.89,74.81,1000,1.54,1
3531.0,54.82,1000,1.37,1
2813.19,53.26,1000,1.17,1
3383.85,52.96,1000,1.18,1
1507.75,56.2,1000,1.16,1
3651.4,54.22,1000,1.16,1
1170.2,78.76,1000,1.17,1
3502.53,96.2,1000,1.16,1
3736.89,67.52,1000,1.16,1
3675.0,68.95,1000,1.16,1
1259.84,49.57,1000,1.16,1
3792.5,71.05,1000,1.16,1
1321.91,58.38,1000,1.16,1
3044.03,66.83,1000,1.16,1
3544.34,53.51,1000,1.16,1
3866.26,63.56,1000,1.16,1
3859.47,59.71,1000,1.16,1
3881.58,56.97,1000,1.16,1
3772.47,61.57,1000,1.16,1
3979.91,57.14,1000,1.16,1
3823.71,52.85,1000,1.16,1
3905.03,68.54,1000,1.15,1
3830.22,60.58,1000,1.16,1
4047.65,54.79,1000,1.16,1
3880.9,68.9,1000,1.16,1
3724.98,58.83,1000,1.16,1
4104.5,74.09,1000,1.16,1
3989.01,49.99,1000,1.16,1
4166.93,63.5,1000,1.16,1
3969.83,58.36,1000,1.16,1
4144.15,68.96,1000,1.16,1
3879.77,47.06,1000,1.16,1
4015.99,56.35,1000,1.16,1
4157.7,57.32,1000,1.16,1
4225.25,54.79,1000,1.16,1
4106.56,51.91,1000,1.16,1
4048.22,58.01,1000,1.16,1
3877.94,73.6,1000,1.16,1
4196.59,59.85,1000,1.16,1
3968.41,84.05,1000,1.16,1
4180.09,63.33,1000,1.16,1
4104.54,86.34,1000,1.16,1
3996.86,106.6,1000,1.15,1
3942.99,68.72,1000,1.15,1
2439.47,57.42,1000,1.15,1
3990.82,59.99,1000,1.15,1
4220.45,72.93,1000,1.16,1
4051.35,91.83,1000,1.16,1
4263.53,56.83,1000,1.16,1
4019.92,52.51,1000,1.16,1
4177.03,55.24,1000,1.17,1
4068.35,58.5,1000,1.17,1
4101.32,58.08,1000,1.17,1
4085.07,69.92,1000,1.17,1
4192.63,56.47,1000,1.17,1
4250.59,49.08,1000,1.17,1
4397.01,56.39,1000,1.16,1
4210.08,75.29,1000,1.16,1
4331.97,58.5,1000,1.16,1
4174.77,61.17,1000,1.15,1
4212.62,50.5,1000,1.15,1
4078.56,53.25,1000,1.15,1
4372.5,51.82,1000,1.15,1
4273.22,67.02,1000,1.15,1
4502.43,55.94,1000,1.15,1
4362.02,60.1,1000,1.15,1
4411.45,52.47,1000,1.15,1
4219.73,51.33,1000,1.15,1
4388.45,53.42,1000,1.15,1
4380.28,51.35,1000,1.15,1
4435.69,57.59,1000,1.15,1
4452.11,56.47,1000,1.16,1
4191.63,59.93,1000,1.16,1
4384.03,56.1,1000,1.15,1
4238.46,101.96,1000,1.15,1
4430.37,57.56,1000,1.15,1
4546.23,51.83,1000,1.16,1
4316.8,60.92,1000,1.16,1
