#{"t_start": 1650651454.3879101, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
235.14,235.14,1000,3.54,0
410.95,410.95,1000,3.44,0
195.73,195.73,1000,17.67,0
339.63,339.63,1000,3.45,0
295.67,120.51,1000,17.64,1
289.82,289.82,1000,3.44,0
364.54,51.08,1000,17.65,1
343.09,343.09,1000,3.45,0
428.94,85.03,1000,15.49,1
404.0,110.51,1000,3.44,1
451.45,447.02,1000,15.4,1
507.67,273.79,1000,3.45,1
444.02,326.71,1000,17.64,1
433.25,236.34,1000,3.45,1
506.27,75.72,1000,13.39,1
503.57,57.11,1000,3.46,1
581.69,112.98,1000,17.65,1
528.63,200.2,1000,3.43,1
558.4,53.47,1000,8.52,1
607.4,302.78,1000,3.43,1
656.36,365.92,1000,17.52,1
687.3,73.71,1000,3.43,1
676.74,158.34,1000,16.46,1
720.83,150.26,1000,3.42,1
737.2,336.65,1000,15.44,1
760.8,58.96,1000,3.43,1
765.0,181.13,1000,15.44,1
832.03,289.47,1000,3.44,1
876.35,334.28,1000,15.63,1
802.03,51.47,1000,3.42,1
892.22,350.76,1000,17.59,1
860.45,198.37,1000,3.43,1
916.41,371.2,1000,16.19,1
867.22,109.84,1000,3.43,1
887.56,130.45,1000,14.34,1
882.71,149.22,1000,3.43,1
943.02,71.92,1000,17.55,1
927.58,396.31,1000,3.44,1
929.87,111.56,1000,15.62,1
995.09,119.86,1000,3.44,1
1007.39,0,1000,3.45,1
904.01,274.37,1000,3.47,1
1060.17,96.05,1000,5.92,1
935.77,179.16,1000,3.44,1
1083.15,183.68,1000,10.12,1
1116.25,56.99,1000,3.44,1
1055.5,55.47,1000,8.32,1
1039.52,127.84,1000,3.45,1
1007.83,61.57,1000,10.42,1
1174.79,116.14,1000,3.44,1
943.98,279.15,1000,8.31,1
1180.65,71.17,1000,3.45,1
1073.49,57.53,1000,8.28,1
1186.79,60.0,1000,3.43,1
1290.34,100.79,1000,14.79,1
1291.01,54.16,1000,3.43,1
1365.82,78.47,1000,20.38,1
1119.57,477.25,1000,3.45,1
1289.12,61.48,1000,9.5,1
1351.41,82.89,1000,3.44,1
1176.13,57.93,1000,10.71,1
1252.33,62.52,1000,3.46,1
1293.36,90.42,1000,12.78,1
1348.64,127.31,1000,3.44,1
1301.45,82.44,1000,11.3,1
1363.42,71.38,1000,3.45,1
1407.53,59.57,1000,9.47,1
1434.91,272.72,1000,3.46,1
1451.26,59.73,1000,10.35,1
1574.83,160.16,1000,3.42,1
1444.0,86.32,1000,12.7,1
1550.27,233.5,1000,3.44,1
1504.09,67.97,1000,5.81,1
1445.13,56.38,1000,3.44,1
1069.28,406.63,1000,11.93,1
1324.14,113.54,1000,3.45,1
1768.97,137.29,1000,7.74,1
1158.62,61.85,1000,3.45,1
1757.01,72.91,1000,7.71,1
1264.81,73.62,1000,3.43,1
1812.82,0,1000,3.46,1
1527.5,117.18,1000,3.43,1
1338.42,58.67,1000,7.07,1
1536.76,55.02,1000,3.58,1
1435.37,81.84,1000,8.57,1
1547.69,97.63,1000,3.44,1
1766.58,76.6,1000,7.74,1
1843.61,129.34,1000,3.45,1
1798.82,75.54,1000,7.73,1
1533.48,68.93,1000,3.44,1
1427.78,78.19,1000,9.16,1
1477.71,52.07,1000,3.43,1
2075.52,78.23,1000,7.1,1
1960.0,59.64,1000,3.45,1
2173.98,79.15,1000,8.39,1
2048.09,80.59,1000,3.44,1
1640.81,137.03,1000,7.17,1
2127.39,60.65,1000,3.45,1
2074.82,58.78,1000,6.34,1
1836.93,132.68,1000,3.44,1
2200.0,73.25,1000,7.72,1
1610.21,82.01,1000,3.45,1
1550.7,93.23,1000,6.16,1
1536.8,86.54,1000,3.46,1
1491.31,86.12,1000,7.22,1
2215.12,72.66,1000,3.45,1
1983.02,61.29,1000,5.9,1
1921.95,89.99,1000,3.44,1
2366.21,73.36,1000,6.77,1
1498.02,70.12,1000,3.45,1
1925.58,124.28,1000,7.06,1
2171.29,151.69,1000,3.45,1
1695.71,119.12,1000,6.76,1
1828.39,63.42,1000,3.44,1
2509.58,115.44,1000,7.08,1
2529.11,124.9,1000,3.46,1
2019.04,112.74,1000,5.88,1
1344.53,60.76,1000,3.44,1
2096.09,71.53,1000,4.7,1
2469.02,58.07,1000,3.44,1
2188.73,0,1000,3.44,1
1274.74,60.12,1000,3.46,1
2449.5,91.45,1000,5.88,1
2393.15,84.0,1000,3.44,1
2477.5,59.21,1000,8.25,1
2105.87,92.21,1000,3.44,1
2336.98,167.77,1000,5.89,1
2512.79,60.3,1000,3.43,1
2510.28,81.17,1000,7.81,1
1932.71,68.42,1000,3.44,1
2341.73,57.22,1000,5.92,1
2342.63,54.58,1000,3.43,1
2793.29,58.93,1000,6.63,1
2398.38,60.69,1000,3.43,1
2602.61,57.52,1000,5.79,1
2693.29,54.23,1000,3.42,1
2865.66,102.06,1000,6.71,1
3064.17,56.46,1000,3.42,1
2718.4,54.65,1000,5.78,1
1726.4,73.29,1000,3.42,1
2650.3,62.53,1000,5.95,1
2273.42,142.97,1000,3.45,1
2608.9,67.73,1000,6.3,1
2873.95,67.29,1000,3.44,1
2765.04,59.18,1000,4.58,1
2894.5,56.89,1000,3.44,1
2539.94,67.85,1000,5.79,1
2666.96,158.8,1000,3.44,1
2869.91,54.67,1000,5.8,1
2546.04,101.38,1000,3.44,1
2966.85,77.8,1000,5.82,1
3039.09,57.35,1000,3.45,1
2944.0,88.62,1000,7.76,1
2706.37,60.04,1000,3.49,1
3123.34,61.92,1000,6.74,1
1381.88,53.21,1000,3.46,1
3068.97,59.4,1000,6.16,1
1778.51,52.93,1000,3.45,1
3044.63,69.03,1000,6.49,1
3202.71,67.76,1000,3.46,1
2967.82,0,1000,3.46,1
2739.32,53.5,1000,3.46,1
3173.22,66.78,1000,6.76,1
3238.34,52.72,1000,3.46,1
1587.46,64.07,1000,6.16,1
1833.21,57.7,1000,3.45,1
3220.03,81.8,1000,5.02,1
2428.88,84.84,1000,3.44,1
3155.7,109.5,1000,7.07,1
3131.32,93.63,1000,3.46,1
3000.69,67.33,1000,4.6,1
3139.82,64.78,1000,3.45,1
3122.99,77.73,1000,6.29,1
3189.94,55.24,1000,3.43,1
3715.93,92.01,1000,8.63,1
3181.34,65.82,1000,3.45,1
3008.41,52.98,1000,4.66,1
3283.12,71.01,1000,3.43,1
3271.29,58.07,1000,5.0,1
3253.34,56.12,1000,3.43,1
3661.52,63.34,1000,5.04,1
3203.99,48.87,1000,3.43,1
3493.98,54.5,1000,4.56,1
3206.84,82.84,1000,3.41,1
2960.1,67.3,1000,6.27,1
3140.92,65.58,1000,3.44,1
3329.22,56.68,1000,5.21,1
3241.85,63.22,1000,3.44,1
3323.96,92.89,1000,4.66,1
3464.34,51.6,1000,3.45,1
3077.38,75.87,1000,4.68,1
3531.68,53.01,1000,3.43,1
3594.44,56.23,1000,4.71,1
3443.02,69.87,1000,3.43,1
2509.18,59.37,1000,4.57,1
3302.84,62.36,1000,3.44,1
2247.64,55.4,1000,4.9,1
3355.26,66.13,1000,3.43,1
2515.67,60.64,1000,6.28,1
2992.1,82.09,1000,3.43,1
3711.6,0,1000,3.48,1
1531.76,56.57,1000,3.43,1
3493.01,56.84,1000,4.7,1
3572.53,57.46,1000,3.45,1
3534.56,68.27,1000,5.86,1
3056.54,69.15,1000,3.46,1
3679.25,53.84,1000,4.69,1
3397.54,60.14,1000,3.44,1
2095.07,86.22,1000,4.7,1
3815.97,71.36,1000,3.44,1
3321.15,90.99,1000,4.69,1
3255.96,77.74,1000,3.45,1
3566.35,61.35,1000,4.71,1
3405.49,92.61,1000,3.43,1
2968.56,68.97,1000,5.87,1
3135.14,51.72,1000,3.44,1
3450.4,74.31,1000,4.98,1
3476.96,66.8,1000,3.43,1
3336.94,53.9,1000,4.91,1
3411.33,66.63,1000,3.43,1
3662.56,54.7,1000,5.02,1
3702.76,65.56,1000,3.44,1
3418.66,79.59,1000,5.03,1
3025.89,73.87,1000,3.46,1
3548.18,56.31,1000,4.72,1
3274.1,95.51,1000,3.44,1
3535.41,52.02,1000,4.87,1
3470.57,49.63,1000,3.46,1
3681.18,96.24,1000,5.02,1
3134.15,75.97,1000,3.44,1
3354.0,66.35,1000,4.73,1
1949.69,54.58,1000,3.45,1
1442.94,73.61,1000,4.66,1
3773.6,60.86,1000,3.45,1
3556.0,58.93,1000,4.71,1
1978.11,60.87,1000,3.46,1
2650.51,99.75,1000,4.71,1
3413.18,51.84,1000,3.45,1
3841.13,83.45,1000,4.7,1
3181.07,62.87,1000,3.45,1
3482.58,0,1000,3.46,1
3893.31,58.69,1000,3.46,1
3492.91,65.28,1000,4.9,1
3628.69,55.8,1000,3.46,1
3239.87,67.48,1000,4.88,1
3839.72,56.47,1000,3.44,1
3789.73,53.34,1000,4.9,1
3191.13,56.41,1000,3.46,1
3796.18,72.7,1000,5.79,1
3254.63,78.03,1000,3.44,1
3882.13,68.45,1000,4.9,1
2645.35,103.7,1000,3.43,1
3379.09,85.33,1000,4.6,1
3557.82,56.57,1000,3.45,1
3764.38,55.79,1000,4.7,1
3029.2,56.69,1000,3.46,1
3425.79,70.18,1000,4.68,1
3735.59,55.45,1000,3.44,1
2720.2,53.63,1000,5.02,1
3488.59,61.39,1000,3.43,1
1999.59,51.37,1000,4.69,1
3600.52,52.67,1000,3.45,1
3809.66,89.89,1000,4.69,1
3785.74,56.37,1000,3.45,1
3192.78,62.65,1000,4.69,1
3912.81,57.49,1000,3.44,1
2060.75,63.76,1000,4.69,1
3490.42,54.17,1000,3.45,1
3730.23,48.64,1000,4.68,1
3560.62,62.14,1000,3.45,1
3885.42,62.96,1000,4.68,1
3805.01,52.35,1000,3.44,1
3786.6,53.45,1000,4.69,1
3936.77,56.04,1000,3.41,1
3896.32,62.6,1000,4.68,1
3899.27,52.27,1000,3.44,1
3754.9,55.9,1000,5.86,1
3692.57,58.19,1000,3.46,1
4028.15,55.9,1000,4.68,1
