#{"t_start": 1650548593.5695035, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
998.87,138.85,1000,1.17,1
1029.11,335.57,1000,1.16,1
954.48,53.66,1000,1.16,1
909.49,63.21,1000,1.17,1
934.89,73.61,1000,1.17,1
965.29,82.7,1000,1.17,1
933.29,174.89,1000,1.17,1
934.8,335.61,1000,1.17,1
1003.23,126.56,1000,1.17,1
1025.14,135.15,1000,1.16,1
1640.87,59.56,1000,1.17,1
1624.56,231.62,1000,1.17,1
1158.07,60.13,1000,1.17,1
1350.0,63.93,1000,1.17,1
1757.26,64.6,1000,1.17,1
1626.71,179.52,1000,1.17,1
1199.76,146.53,1000,1.17,1
1639.44,68.32,1000,1.17,1
1197.76,84.41,1000,1.17,1
1598.57,124.7,1000,1.18,1
1695.05,52.29,1000,1.17,1
1726.82,68.01,1000,1.17,1
1850.51,85.32,1000,1.17,1
2156.26,84.2,1000,1.17,1
2167.45,61.37,1000,1.17,1
2242.62,70.86,1000,1.17,1
1655.24,61.54,1000,1.17,1
2119.78,67.8,1000,1.17,1
2178.43,62.8,1000,1.17,1
2091.69,58.06,1000,1.17,1
2548.14,58.2,1000,1.18,1
2635.1,56.36,1000,1.18,1
2472.5,58.06,1000,1.19,1
2281.09,51.07,1000,1.19,1
2812.67,57.64,1000,1.18,1
2529.13,61.16,1000,1.18,1
2530.54,60.35,1000,1.18,1
2431.49,59.39,1000,1.18,1
2402.49,77.6,1000,1.19,1
2375.8,65.67,1000,1.19,1
3006.86,58.63,1000,1.17,1
2734.44,54.61,1000,1.18,1
2951.36,60.44,1000,1.18,1
2916.94,72.88,1000,1.18,1
3095.03,63.44,1000,1.18,1
3197.41,56.8,1000,1.18,1
2837.11,65.43,1000,1.18,1
3161.19,56.4,1000,1.18,1
3042.51,55.13,1000,1.18,1
3215.08,61.93,1000,1.18,1
3199.87,59.63,1000,1.17,1
3306.0,57.06,1000,1.17,1
3196.8,50.93,1000,1.17,1
2155.27,65.38,1000,1.17,1
2412.36,66.44,1000,1.17,1
3084.4,75.15,1000,1.16,1
3184.63,55.47,1000,1.16,1
3311.43,58.21,1000,1.16,1
3245.73,59.48,1000,1.17,1
3282.9,58.24,1000,1.17,1
2326.46,54.88,1000,1.17,1
3547.32,54.22,1000,1.16,1
3468.71,55.97,1000,1.16,1
2730.07,55.23,1000,1.17,1
3555.96,60.2,1000,1.16,1
3435.57,53.27,1000,1.16,1
2446.32,53.11,1000,1.16,1
3618.22,56.73,1000,1.16,1
3478.99,58.45,1000,1.16,1
3370.43,86.94,1000,1.16,1
3671.26,67.62,1000,1.17,1
3921.45,57.21,1000,1.16,1
3614.04,93.24,1000,1.16,1
3747.19,63.04,1000,1.16,1
3808.13,54.46,1000,1.16,1
3626.32,51.48,1000,1.16,1
3907.91,56.31,1000,1.16,1
3757.62,50.33,1000,1.16,1
3747.69,63.37,1000,1.28,1
3593.89,54.4,1000,1.16,1
1732.78,53.92,1000,1.17,1
4062.27,58.69,1000,1.17,1
4105.94,51.56,1000,1.17,1
3862.35,58.63,1000,1.17,1
4015.53,61.42,1000,1.17,1
1567.87,63.94,1000,1.17,1
3982.93,58.16,1000,1.17,1
3744.11,52.93,1000,1.17,1
1171.75,51.94,1000,1.17,1
