#{"t_start": 1650550143.6585376, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
269.31,269.31,1000,3.54,0
376.61,41.64,1000,3.42,1
256.81,256.81,1000,15.28,0
311.86,72.85,1000,3.44,1
431.69,412.29,1000,15.73,1
406.89,309.99,1000,3.44,1
389.72,265.54,1000,15.55,1
307.03,296.26,1000,3.4,1
384.45,121.49,1000,14.92,1
390.59,41.94,1000,3.4,1
432.45,45.84,1000,14.5,1
384.73,384.73,1000,3.41,0
439.14,286.33,1000,15.61,1
487.7,98.63,1000,3.42,1
466.68,466.68,1000,15.75,0
542.44,542.44,1000,3.42,0
604.19,246.13,1000,15.69,1
515.71,372.22,1000,3.41,1
642.6,87.97,1000,14.43,1
637.24,599.27,1000,3.41,1
665.42,172.56,1000,14.56,1
700.35,490.94,1000,3.42,1
707.1,76.76,1000,15.76,1
720.12,163.06,1000,3.41,1
661.3,341.55,1000,14.44,1
754.98,280.56,1000,3.41,1
771.4,89.75,1000,13.14,1
722.45,722.45,1000,3.42,0
836.05,618.75,1000,14.45,1
795.01,267.0,1000,3.41,1
828.15,438.98,1000,14.4,1
842.86,140.53,1000,3.4,1
826.06,700.01,1000,15.11,1
747.71,477.56,1000,3.42,1
881.79,662.68,1000,14.39,1
905.14,134.45,1000,3.41,1
915.27,436.13,1000,12.23,1
921.91,484.92,1000,3.41,1
832.52,144.74,1000,10.64,1
930.96,271.19,1000,3.4,1
795.3,0,1000,3.43,1
896.31,896.31,1000,3.45,0
935.85,502.62,1000,6.8,1
977.8,120.73,1000,3.42,1
841.89,224.21,1000,8.99,1
919.24,366.69,1000,3.42,1
951.25,394.1,1000,6.76,1
976.56,85.75,1000,3.44,1
1030.83,250.14,1000,11.15,1
1007.89,416.42,1000,3.42,1
980.89,415.53,1000,11.88,1
1037.32,811.54,1000,3.42,1
932.87,346.95,1000,10.12,1
1000.61,717.97,1000,3.43,1
1058.01,322.14,1000,5.69,1
867.28,867.28,1000,3.47,0
981.39,353.74,1000,7.9,1
990.05,94.88,1000,3.45,1
958.26,214.96,1000,10.09,1
971.42,971.42,1000,3.44,0
1039.25,173.98,1000,6.79,1
991.55,65.97,1000,3.43,1
1036.76,236.93,1000,6.77,1
1079.65,336.5,1000,3.42,1
1094.27,91.47,1000,7.88,1
1001.62,59.01,1000,3.44,1
1031.35,691.68,1000,7.06,1
1032.62,347.04,1000,3.43,1
1006.23,233.79,1000,7.88,1
991.05,322.12,1000,3.43,1
1100.81,717.89,1000,6.78,1
1025.66,258.01,1000,3.43,1
1035.29,361.12,1000,7.03,1
1031.38,988.75,1000,3.42,1
1064.48,279.5,1000,6.75,1
1057.55,339.99,1000,3.4,1
1175.63,150.13,1000,6.76,1
1059.73,500.85,1000,3.42,1
1083.49,70.13,1000,6.75,1
1143.76,246.95,1000,3.44,1
1013.08,1013.08,1000,3.43,0
1023.93,166.09,1000,3.44,1
1022.53,99.79,1000,6.79,1
1100.08,601.64,1000,3.47,1
1077.84,120.9,1000,6.98,1
1032.97,286.46,1000,3.44,1
1107.99,605.67,1000,6.78,1
