#{"t_start": 1650657903.2625377, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
873.22,873.22,1000,1.4,0
958.89,377.94,1000,1.39,1
983.64,53.13,1000,1.4,1
828.31,88.28,1000,1.4,1
1056.39,297.41,1000,1.4,1
918.92,245.31,1000,1.39,1
942.16,297.07,1000,1.39,1
897.36,168.12,1000,1.4,1
943.94,657.37,1000,1.39,1
974.58,213.94,1000,1.39,1
1219.04,845.63,1000,1.4,1
1074.46,292.46,1000,1.4,1
1093.46,932.88,1000,1.4,1
1174.28,86.12,1000,1.4,1
1065.01,106.76,1000,1.4,1
1144.97,737.18,1000,1.4,1
1142.54,692.62,1000,1.4,1
1171.6,142.08,1000,1.4,1
1236.37,433.68,1000,1.4,1
1063.15,90.19,1000,1.4,1
1192.34,1192.34,1000,1.4,0
1249.7,302.27,1000,1.39,1
1250.35,294.05,1000,1.4,1
1312.73,1312.73,1000,1.4,0
1246.23,1246.23,1000,1.4,0
1208.28,1208.28,1000,1.21,0
1406.12,1406.12,1000,1.18,0
1248.05,1248.05,1000,1.18,0
1375.79,1375.79,1000,1.18,0
1365.96,1365.96,1000,1.18,0
1150.35,1150.35,1000,1.4,0
1229.58,1229.58,1000,1.4,0
1737.15,1737.15,1000,1.4,0
1339.94,1339.94,1000,1.4,0
1602.64,1602.64,1000,1.4,0
1286.67,1286.67,1000,1.4,0
1505.04,1505.04,1000,1.39,0
1387.6,1387.6,1000,1.4,0
1454.47,1454.47,1000,1.4,0
1288.31,1288.31,1000,1.4,0
1464.7,1464.7,1000,1.4,0
1298.57,1298.57,1000,1.31,0
1777.46,1777.46,1000,1.26,0
1237.94,1237.94,1000,1.38,0
1487.41,1487.41,1000,1.33,0
1599.38,1599.38,1000,1.18,0
1621.35,141.38,1000,1.18,1
1790.09,1790.09,1000,1.18,0
1424.85,1424.85,1000,1.18,0
1440.87,1440.87,1000,1.18,0
1524.45,1524.45,1000,1.18,0
1463.65,1463.65,1000,1.18,0
1699.79,1699.79,1000,1.18,0
1531.05,1531.05,1000,1.21,0
2132.61,2132.61,1000,1.42,0
1952.03,1952.03,1000,1.42,0
1786.06,1786.06,1000,1.42,0
1718.87,1718.87,1000,1.42,0
1936.45,1936.45,1000,1.26,0
1652.54,1652.54,1000,1.17,0
1926.65,1926.65,1000,1.18,0
2442.36,2442.36,1000,1.18,0
1409.86,88.98,1000,1.18,1
1767.98,1767.98,1000,1.18,0
2462.83,2462.83,1000,1.18,0
2233.52,2233.52,1000,1.34,0
2025.72,2025.72,1000,1.37,0
1481.7,1481.7,1000,1.18,0
2008.05,2008.05,1000,1.18,0
2273.22,2273.22,1000,1.18,0
2573.68,2573.68,1000,1.18,0
2373.71,2373.71,1000,1.18,0
2158.65,2158.65,1000,1.18,0
2269.84,2269.84,1000,1.18,0
2549.01,2549.01,1000,1.18,0
2289.3,2289.3,1000,1.18,0
2448.76,2448.76,1000,1.18,0
2302.11,2302.11,1000,1.18,0
2569.68,2569.68,1000,1.18,0
