#{"t_start": 1650559550.6586816, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
345.94,329.29,1000,2.81,1
322.45,322.45,1000,2.64,0
221.9,221.9,1000,12.07,0
206.54,161.06,1000,2.63,1
245.24,245.24,1000,12.92,0
327.3,49.78,1000,2.72,1
250.41,149.38,1000,13.47,1
274.47,274.47,1000,2.76,0
224.97,224.97,1000,11.38,0
256.83,57.61,1000,2.63,1
290.53,57.71,1000,11.93,1
243.57,152.4,1000,2.64,1
266.8,227.88,1000,12.05,1
295.84,133.24,1000,2.65,1
321.64,146.08,1000,12.15,1
293.5,147.62,1000,2.68,1
282.84,91.54,1000,12.77,1
321.77,54.34,1000,2.7,1
244.77,244.77,1000,13.72,0
447.63,104.58,1000,2.72,1
400.59,186.45,1000,13.05,1
413.17,254.56,1000,2.61,1
280.2,280.2,1000,13.25,0
307.84,61.11,1000,3.42,1
266.66,266.66,1000,14.29,0
297.61,89.88,1000,3.44,1
250.38,250.38,1000,14.53,0
228.31,228.31,1000,3.41,0
299.56,57.97,1000,16.33,1
302.7,89.53,1000,3.45,1
342.29,180.51,1000,14.56,1
258.39,258.39,1000,2.99,0
349.56,93.43,1000,13.72,1
298.51,46.2,1000,2.97,1
296.58,296.58,1000,12.89,0
260.82,260.82,1000,2.78,0
262.31,262.31,1000,13.49,0
271.63,271.63,1000,2.91,0
231.68,231.68,1000,16.22,0
314.15,314.15,1000,2.8,0
389.86,41.78,1000,12.47,1
234.21,92.85,1000,2.91,1
314.74,314.74,1000,2.74,0
334.3,43.2,1000,13.83,1
302.58,302.58,1000,2.8,0
233.48,233.48,1000,15.88,0
221.85,221.85,1000,2.73,0
268.86,268.86,1000,12.46,0
246.39,246.39,1000,2.73,0
255.42,255.42,1000,12.57,0
316.64,316.64,1000,2.72,0
300.78,300.78,1000,13.73,0
307.5,307.5,1000,2.72,0
214.34,214.34,1000,15.81,0
290.38,290.38,1000,2.73,0
216.49,216.49,1000,12.23,0
267.41,267.41,1000,2.77,0
303.27,303.27,1000,11.32,0
239.01,239.01,1000,2.81,0
215.88,215.88,1000,13.78,0
220.72,220.72,1000,2.71,0
287.71,287.71,1000,12.3,0
316.0,316.0,1000,2.73,0
309.49,309.49,1000,8.67,0
260.92,260.92,1000,2.64,0
280.67,280.67,1000,11.14,0
330.94,330.94,1000,2.91,0
360.91,360.91,1000,14.44,0
