#{"t_start": 1650548592.5779896, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
225.0,225.0,1000,3.29,0
257.24,257.24,1000,3.24,0
212.59,212.59,1000,14.24,0
324.9,324.9,1000,3.23,0
313.65,66.8,1000,14.95,1
306.36,166.05,1000,3.2,1
463.86,96.26,1000,14.09,1
445.27,445.27,1000,3.19,0
345.62,93.81,1000,14.13,1
408.73,87.65,1000,3.18,1
387.78,387.78,1000,14.07,0
492.08,92.22,1000,3.18,1
461.69,461.69,1000,14.06,0
502.42,80.72,1000,3.19,1
519.9,307.14,1000,14.88,1
491.93,107.15,1000,3.17,1
553.48,519.56,1000,14.15,1
579.94,579.94,1000,3.17,0
613.69,341.76,1000,14.71,1
630.07,215.61,1000,3.17,1
667.04,123.34,1000,14.05,1
622.41,207.41,1000,3.17,1
676.81,103.09,1000,14.03,1
672.11,134.93,1000,3.18,1
615.24,615.24,1000,14.27,0
721.84,390.95,1000,3.19,1
760.11,334.46,1000,14.3,1
854.62,257.46,1000,3.17,1
799.53,81.28,1000,14.06,1
754.13,286.46,1000,3.18,1
845.19,62.42,1000,14.07,1
845.54,133.39,1000,3.18,1
849.44,100.41,1000,14.06,1
855.46,250.78,1000,3.18,1
983.09,149.03,1000,14.22,1
964.83,127.57,1000,3.17,1
938.95,52.06,1000,14.03,1
926.72,428.49,1000,3.17,1
863.2,125.13,1000,12.54,1
966.58,106.13,1000,3.18,1
1037.5,0,1000,3.19,1
933.96,82.28,1000,3.2,1
992.17,136.26,1000,9.79,1
966.8,63.5,1000,3.21,1
1047.66,327.04,1000,7.66,1
1170.61,139.75,1000,3.24,1
1023.61,94.29,1000,10.99,1
1059.85,56.12,1000,3.24,1
1253.2,54.12,1000,8.81,1
1158.75,61.76,1000,3.23,1
1110.04,119.85,1000,8.11,1
1066.11,267.62,1000,3.26,1
1070.93,387.02,1000,7.99,1
1047.44,86.57,1000,3.19,1
1217.12,114.31,1000,11.88,1
1059.18,191.91,1000,3.2,1
1191.25,136.24,1000,12.94,1
1132.85,438.72,1000,3.19,1
1141.68,99.97,1000,7.67,1
1098.81,60.88,1000,3.19,1
1205.86,88.53,1000,7.96,1
1080.69,114.68,1000,3.19,1
1086.2,336.4,1000,6.84,1
1294.59,72.35,1000,3.23,1
1188.33,62.05,1000,7.75,1
1360.03,72.76,1000,3.23,1
1508.84,78.56,1000,7.65,1
1160.59,59.88,1000,3.21,1
1271.31,60.87,1000,10.21,1
1157.38,138.0,1000,3.23,1
1073.31,201.96,1000,6.75,1
1146.29,60.63,1000,3.24,1
1221.62,66.04,1000,7.64,1
1327.93,150.02,1000,3.24,1
1372.4,85.1,1000,6.56,1
1178.72,190.43,1000,3.23,1
1320.38,59.85,1000,9.14,1
1407.72,69.4,1000,3.19,1
1417.56,83.61,1000,5.42,1
1358.48,63.94,1000,3.19,1
1340.27,0,1000,3.21,1
1638.95,67.92,1000,3.19,1
1259.55,60.22,1000,6.49,1
1526.64,55.53,1000,3.18,1
1555.28,54.93,1000,7.56,1
1249.99,91.38,1000,3.19,1
1634.74,94.22,1000,5.42,1
1423.98,66.46,1000,3.2,1
1789.14,61.2,1000,6.49,1
1686.17,58.33,1000,3.19,1
1638.83,52.75,1000,6.49,1
1740.03,62.05,1000,3.2,1
1478.83,62.51,1000,6.49,1
1239.21,56.04,1000,3.19,1
1162.77,69.31,1000,5.41,1
1507.43,55.54,1000,3.19,1
1587.27,74.58,1000,5.59,1
1644.02,105.3,1000,3.23,1
1581.86,58.75,1000,5.47,1
1559.86,57.73,1000,3.23,1
1803.07,55.47,1000,5.45,1
1719.17,70.14,1000,3.21,1
1677.8,66.37,1000,5.45,1
1559.62,57.72,1000,3.21,1
2182.68,62.84,1000,5.48,1
1329.55,88.45,1000,3.23,1
1607.47,66.57,1000,5.62,1
1944.65,53.32,1000,3.24,1
1633.41,125.06,1000,5.62,1
1513.57,178.22,1000,3.22,1
2046.43,51.62,1000,5.47,1
1941.96,54.89,1000,3.23,1
1509.83,93.01,1000,5.6,1
1692.09,57.44,1000,3.24,1
1986.95,53.07,1000,5.75,1
1590.13,58.31,1000,3.23,1
2225.99,67.58,1000,5.53,1
2067.63,84.81,1000,3.23,1
2220.73,55.57,1000,5.61,1
2268.91,61.57,1000,3.23,1
2035.65,0,1000,3.19,1
1985.35,55.26,1000,3.2,1
2131.79,61.27,1000,5.42,1
2049.08,70.38,1000,3.19,1
1928.49,81.52,1000,5.58,1
1558.02,87.06,1000,3.19,1
2056.06,54.82,1000,6.73,1
2181.48,61.16,1000,3.2,1
2232.66,110.56,1000,5.57,1
2329.09,81.47,1000,3.19,1
2452.19,65.89,1000,4.33,1
1444.56,56.38,1000,3.2,1
2413.34,71.71,1000,4.34,1
2355.41,62.05,1000,3.2,1
2295.78,70.86,1000,5.43,1
1773.76,86.3,1000,3.19,1
2165.4,100.62,1000,5.57,1
1809.53,54.78,1000,3.2,1
2149.42,85.53,1000,5.42,1
2070.24,112.1,1000,3.2,1
2278.06,66.76,1000,5.56,1
2298.29,54.94,1000,3.23,1
1939.78,59.09,1000,5.6,1
2168.96,53.81,1000,3.24,1
2393.19,54.62,1000,5.77,1
2132.27,71.29,1000,3.24,1
2411.32,58.42,1000,4.52,1
2199.53,82.82,1000,3.24,1
1788.25,55.74,1000,5.63,1
2291.07,57.57,1000,3.23,1
2087.32,59.28,1000,5.45,1
2558.69,73.68,1000,3.23,1
1955.23,67.58,1000,6.86,1
1932.8,57.21,1000,3.25,1
2271.74,63.48,1000,4.52,1
2257.52,55.77,1000,3.24,1
2579.21,77.78,1000,5.57,1
2626.67,99.99,1000,3.24,1
2927.27,54.1,1000,5.48,1
2575.98,59.23,1000,3.25,1
2687.69,0,1000,3.23,1
1549.67,55.33,1000,3.22,1
2439.15,58.66,1000,4.37,1
2566.45,67.6,1000,3.23,1
2733.11,68.36,1000,4.51,1
2768.73,51.86,1000,3.21,1
2612.47,64.87,1000,5.4,1
2798.04,60.56,1000,3.18,1
2731.03,56.78,1000,5.39,1
2541.7,57.38,1000,3.19,1
2696.33,63.36,1000,4.35,1
2584.71,61.39,1000,3.23,1
2983.33,50.78,1000,4.39,1
2771.37,56.17,1000,3.22,1
2735.33,95.96,1000,5.6,1
2443.6,70.32,1000,3.24,1
2852.69,58.41,1000,4.51,1
2858.77,62.92,1000,3.23,1
2719.38,54.57,1000,5.56,1
3014.15,52.12,1000,3.2,1
2754.0,59.86,1000,5.55,1
1988.9,66.9,1000,3.2,1
2974.92,63.25,1000,4.34,1
3079.0,56.5,1000,3.23,1
2987.75,53.55,1000,5.46,1
2941.62,56.82,1000,3.22,1
3135.81,53.59,1000,4.39,1
2829.02,62.75,1000,3.21,1
3041.91,55.65,1000,4.33,1
3039.75,50.46,1000,3.21,1
3311.99,61.33,1000,5.41,1
3103.82,61.35,1000,3.19,1
2962.59,57.19,1000,4.33,1
2735.05,60.55,1000,3.18,1
2782.93,57.7,1000,4.34,1
3066.99,57.28,1000,3.18,1
2907.99,75.81,1000,4.34,1
3079.48,55.17,1000,3.18,1
2346.67,54.05,1000,4.33,1
2979.03,70.6,1000,3.18,1
3155.74,0,1000,3.2,1
2755.37,58.87,1000,3.2,1
3126.75,53.15,1000,5.57,1
3085.31,55.53,1000,3.19,1
3219.5,65.4,1000,5.55,1
3287.71,50.51,1000,3.19,1
3233.12,56.01,1000,4.32,1
3089.99,53.15,1000,3.19,1
3224.95,53.37,1000,5.38,1
3282.59,58.31,1000,3.18,1
3190.61,54.57,1000,4.31,1
2998.09,59.62,1000,3.17,1
3061.31,62.84,1000,4.31,1
3210.93,55.49,1000,3.19,1
2570.99,62.56,1000,5.53,1
2605.8,65.56,1000,3.17,1
2199.18,63.74,1000,4.3,1
3224.22,66.45,1000,3.19,1
3308.95,56.1,1000,4.32,1
3187.49,70.29,1000,3.19,1
1793.37,57.1,1000,4.33,1
3111.01,58.06,1000,3.19,1
3281.8,56.66,1000,4.33,1
3197.74,56.38,1000,3.19,1
3151.75,53.31,1000,4.45,1
1693.05,75.18,1000,3.18,1
3279.44,57.64,1000,5.37,1
3155.77,61.66,1000,3.18,1
3354.12,58.47,1000,4.3,1
3306.65,53.81,1000,3.17,1
2319.81,50.08,1000,4.32,1
3143.16,58.98,1000,3.18,1
3309.57,66.62,1000,4.3,1
3169.19,51.63,1000,3.18,1
3308.22,60.93,1000,5.35,1
3395.47,62.61,1000,3.18,1
3337.77,56.87,1000,4.31,1
3259.52,89.9,1000,3.18,1
3189.0,53.75,1000,5.52,1
3284.43,52.95,1000,3.18,1
3381.75,0,1000,3.18,1
3361.53,64.32,1000,3.19,1
3164.4,51.25,1000,4.31,1
1392.37,59.03,1000,3.18,1
2216.3,52.48,1000,4.3,1
3466.8,54.58,1000,3.18,1
3302.37,56.3,1000,4.31,1
3486.27,56.52,1000,3.18,1
3438.02,66.48,1000,4.29,1
3428.71,57.67,1000,3.19,1
3476.39,58.96,1000,4.34,1
3354.75,57.52,1000,3.18,1
3422.92,57.02,1000,4.3,1
3461.23,60.75,1000,3.19,1
3424.36,66.63,1000,4.31,1
3416.13,52.32,1000,3.18,1
3460.65,64.16,1000,5.37,1
3605.36,52.78,1000,3.23,1
3574.86,56.98,1000,4.46,1
2905.16,55.61,1000,3.19,1
3611.33,55.41,1000,4.33,1
3438.48,53.52,1000,3.2,1
3452.77,57.68,1000,4.31,1
3379.97,61.26,1000,3.2,1
3499.54,60.06,1000,4.31,1
3534.73,56.55,1000,3.19,1
3576.39,53.91,1000,4.31,1
3436.76,58.4,1000,3.19,1
3389.82,52.15,1000,4.31,1
2044.71,55.59,1000,3.21,1
3573.37,86.01,1000,4.33,1
2626.76,57.05,1000,3.2,1
3524.88,63.72,1000,4.46,1
3457.17,53.53,1000,3.2,1
1518.31,49.39,1000,4.4,1
3485.56,59.07,1000,3.2,1
3708.19,52.54,1000,4.3,1
3531.57,61.76,1000,3.18,1
3523.03,57.27,1000,4.31,1
3441.88,53.52,1000,3.18,1
1165.46,0,1000,3.22,1
3519.85,50.61,1000,3.19,1
3150.22,73.93,1000,4.31,1
2420.8,54.92,1000,3.19,1
3732.3,56.55,1000,4.31,1
3373.71,51.38,1000,3.18,1
3627.51,57.29,1000,4.34,1
3514.29,51.57,1000,3.19,1
3523.78,60.64,1000,4.31,1
3307.8,82.21,1000,3.19,1
3530.69,55.05,1000,4.32,1
3598.37,54.05,1000,3.19,1
3668.62,60.21,1000,4.31,1
3696.11,61.98,1000,3.18,1
3714.3,53.58,1000,4.31,1
3778.4,55.64,1000,3.18,1
3766.41,53.67,1000,4.31,1
3425.44,67.8,1000,3.18,1
3620.13,54.99,1000,4.31,1
3588.92,73.69,1000,3.17,1
3351.4,53.52,1000,4.31,1
3583.74,64.85,1000,3.18,1
3803.45,55.96,1000,4.31,1
3633.6,61.61,1000,3.19,1
3791.72,57.73,1000,4.31,1
3695.33,61.0,1000,3.19,1
3698.9,55.58,1000,4.34,1
3645.22,53.75,1000,3.23,1
3800.25,59.09,1000,4.37,1
1883.83,68.03,1000,3.26,1
4001.68,58.55,1000,4.41,1
3593.81,62.41,1000,3.22,1
3835.13,66.44,1000,4.32,1
3731.23,53.58,1000,3.18,1
3772.26,56.3,1000,4.34,1
1640.38,54.53,1000,3.19,1
1487.95,57.93,1000,4.33,1
3854.98,65.06,1000,3.19,1
3826.31,55.46,1000,4.32,1
3945.65,58.66,1000,3.18,1
3598.49,0,1000,3.18,1
3849.57,55.48,1000,3.18,1
3663.2,59.65,1000,4.3,1
3726.55,56.47,1000,3.19,1
3811.39,54.51,1000,4.32,1
3762.4,61.88,1000,3.18,1
3933.63,61.0,1000,4.3,1
3724.05,63.35,1000,3.19,1
3734.56,57.64,1000,4.32,1
3959.23,56.06,1000,3.18,1
3742.67,59.55,1000,4.3,1
3883.8,55.78,1000,3.19,1
3762.59,56.72,1000,4.29,1
3340.45,57.9,1000,3.19,1
3851.85,55.64,1000,4.31,1
3887.53,56.31,1000,3.19,1
4054.28,50.05,1000,4.3,1
3937.46,59.73,1000,3.18,1
4031.16,57.06,1000,4.3,1
3675.53,55.79,1000,3.17,1
3974.97,84.42,1000,4.3,1
4113.35,55.65,1000,3.18,1
3855.28,57.28,1000,4.3,1
3871.76,56.24,1000,3.17,1
4113.81,55.87,1000,4.29,1
3863.77,55.22,1000,3.2,1
1486.08,74.1,1000,4.36,1
4047.86,53.86,1000,3.24,1
3905.89,52.0,1000,4.34,1
3997.99,59.58,1000,3.17,1
1946.64,55.32,1000,4.3,1
3998.35,57.43,1000,3.2,1
4015.19,77.88,1000,4.45,1
4172.77,60.23,1000,3.2,1
1684.8,68.9,1000,4.3,1
2989.59,60.86,1000,3.19,1
1250.73,67.19,1000,4.32,1
3845.35,56.53,1000,3.17,1
2242.28,59.48,1000,4.33,1
3767.28,59.82,1000,3.18,1
1352.33,0,1000,3.2,1
1160.67,58.21,1000,3.19,1
1295.71,74.16,1000,4.31,1
3974.03,76.72,1000,3.18,1
2434.78,64.83,1000,4.31,1
