#{"t_start": 1650543930.9076915, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
294.2,99.05,1000,3.53,1
301.02,301.02,1000,3.45,0
310.99,310.99,1000,15.28,0
295.25,219.86,1000,3.44,1
322.28,322.28,1000,14.47,0
266.17,202.54,1000,3.43,1
330.67,205.89,1000,14.41,1
343.77,45.33,1000,3.44,1
372.42,275.49,1000,14.66,1
333.31,146.65,1000,3.42,1
420.97,55.51,1000,14.37,1
368.98,41.33,1000,3.43,1
452.35,415.76,1000,14.56,1
577.35,311.02,1000,3.42,1
514.12,514.12,1000,15.69,0
552.56,352.97,1000,3.4,1
557.93,177.83,1000,14.34,1
563.02,48.13,1000,3.4,1
624.58,299.91,1000,13.23,1
679.84,102.97,1000,3.4,1
698.58,68.74,1000,15.67,1
710.39,75.56,1000,3.4,1
593.54,91.86,1000,15.74,1
712.54,85.45,1000,3.42,1
626.21,626.21,1000,14.2,0
716.29,150.86,1000,3.43,1
821.5,64.37,1000,14.41,1
754.63,754.63,1000,3.41,0
754.67,439.79,1000,15.81,1
813.83,407.79,1000,3.4,1
803.0,77.24,1000,14.54,1
772.12,194.13,1000,3.41,1
816.7,715.97,1000,15.02,1
920.49,79.49,1000,3.43,1
827.42,134.57,1000,15.51,1
922.23,82.47,1000,3.4,1
932.93,79.53,1000,13.27,1
879.14,50.08,1000,3.41,1
857.94,146.05,1000,7.81,1
895.62,112.85,1000,3.41,1
937.1,0,1000,3.42,1
908.54,667.85,1000,3.42,1
982.41,53.94,1000,7.18,1
1014.45,121.25,1000,3.42,1
1031.39,98.89,1000,10.89,1
988.21,74.79,1000,3.41,1
941.25,152.36,1000,14.28,1
958.61,289.94,1000,3.41,1
980.57,70.56,1000,11.11,1
1041.6,98.54,1000,3.42,1
1014.26,548.25,1000,8.21,1
1051.99,268.22,1000,3.44,1
1035.07,257.53,1000,11.17,1
1050.02,136.74,1000,3.43,1
1021.19,209.05,1000,7.87,1
1028.69,750.97,1000,3.43,1
1068.66,223.91,1000,8.25,1
1026.41,267.57,1000,3.44,1
1111.11,61.75,1000,7.05,1
1059.23,287.11,1000,3.41,1
1109.36,74.16,1000,7.83,1
1103.01,85.14,1000,3.42,1
1089.76,132.23,1000,8.38,1
1056.38,71.64,1000,3.41,1
1049.86,195.73,1000,6.71,1
1097.32,242.67,1000,3.4,1
1028.95,83.9,1000,6.71,1
1074.02,333.93,1000,3.41,1
1049.44,406.46,1000,9.17,1
1058.28,641.75,1000,3.42,1
1057.19,270.67,1000,7.8,1
1225.92,126.35,1000,3.41,1
1086.72,127.11,1000,6.71,1
1163.13,208.8,1000,3.4,1
1092.31,82.69,1000,9.43,1
1201.74,97.44,1000,3.42,1
1119.67,1119.67,1000,6.76,0
1096.96,67.39,1000,3.42,1
1164.49,605.66,1000,8.26,1
1113.93,339.01,1000,3.43,1
1020.97,0,1000,3.47,1
1149.89,320.82,1000,3.47,1
1130.9,273.2,1000,5.75,1
1151.04,117.47,1000,3.44,1
1109.98,453.46,1000,6.74,1
1209.42,608.2,1000,3.45,1
1150.26,626.92,1000,5.68,1
1118.18,319.48,1000,3.43,1
1125.08,58.41,1000,5.79,1
1253.51,141.29,1000,3.42,1
1123.76,389.51,1000,5.66,1
1177.01,437.61,1000,3.47,1
1185.03,1009.68,1000,5.67,1
1187.4,96.98,1000,3.43,1
1212.15,53.58,1000,5.82,1
1145.04,116.69,1000,3.43,1
1115.07,844.23,1000,9.35,1
1118.65,578.6,1000,3.43,1
1188.12,127.16,1000,8.35,1
1215.38,78.79,1000,3.42,1
1159.03,477.24,1000,5.62,1
1285.48,379.76,1000,3.41,1
1196.38,664.39,1000,5.77,1
1351.71,428.81,1000,3.42,1
1311.84,84.13,1000,6.73,1
1154.09,109.87,1000,3.44,1
1274.05,68.87,1000,6.77,1
1185.42,449.29,1000,3.44,1
1162.37,85.32,1000,7.2,1
1330.16,64.06,1000,3.43,1
1113.19,115.65,1000,7.02,1
1178.42,1100.56,1000,3.44,1
1148.77,283.86,1000,6.75,1
1379.72,91.06,1000,3.42,1
1275.5,73.06,1000,7.03,1
1281.59,123.58,1000,3.42,1
1140.76,261.66,1000,5.93,1
1108.52,887.1,1000,3.42,1
1415.43,56.93,1000,4.58,1
1270.41,689.27,1000,3.44,1
1287.68,0,1000,3.43,1
1268.37,129.78,1000,3.42,1
1427.81,105.5,1000,5.65,1
1244.44,1133.78,1000,3.42,1
1299.61,1256.02,1000,5.8,1
1308.09,145.7,1000,3.42,1
1169.23,991.87,1000,5.72,1
1210.56,1210.56,1000,3.42,0
1242.64,65.36,1000,5.66,1
1425.26,851.63,1000,3.42,1
1233.63,66.71,1000,5.65,1
1168.23,1168.23,1000,3.43,0
1428.9,101.2,1000,4.57,1
1276.66,58.56,1000,3.42,1
1135.67,1135.67,1000,5.67,0
1169.11,96.74,1000,3.44,1
1190.43,1190.43,1000,5.96,0
1466.4,58.05,1000,3.43,1
1252.42,58.47,1000,5.67,1
1413.1,186.93,1000,3.44,1
1361.29,55.53,1000,5.66,1
1454.84,73.03,1000,3.45,1
1387.54,192.75,1000,4.59,1
1249.68,1249.68,1000,3.44,0
1240.99,67.17,1000,4.6,1
1275.39,90.43,1000,3.44,1
1145.97,96.03,1000,4.56,1
1233.02,1233.02,1000,3.43,0
1300.36,66.09,1000,5.71,1
1183.84,683.7,1000,3.43,1
1185.74,68.68,1000,5.81,1
1297.64,94.73,1000,3.44,1
1161.07,117.43,1000,5.66,1
1361.25,86.48,1000,3.43,1
1205.21,1205.21,1000,4.57,0
1218.07,61.75,1000,3.42,1
1235.44,387.52,1000,5.65,1
1161.88,60.55,1000,3.43,1
1220.59,1220.59,1000,4.6,0
1244.02,93.33,1000,3.43,1
1326.81,0,1000,3.44,1
1187.08,1187.08,1000,3.42,0
1140.43,233.9,1000,4.58,1
1259.7,1259.7,1000,3.42,0
1348.09,70.78,1000,4.57,1
1251.79,1251.79,1000,3.42,0
1171.26,1171.26,1000,4.58,0
1259.79,1259.79,1000,3.42,0
1176.19,325.88,1000,4.57,1
1152.19,610.83,1000,3.42,1
1205.91,146.7,1000,4.57,1
1260.43,1260.43,1000,3.42,0
1214.92,1214.92,1000,5.64,0
1212.65,434.46,1000,3.42,1
1281.69,1281.69,1000,4.57,0
1222.52,1222.52,1000,3.42,0
1428.08,1428.08,1000,4.58,0
1249.98,1249.98,1000,3.41,0
