#{"t_start": 1650548547.0381472, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
179.1,176.28,1000,3.03,1
231.55,231.55,1000,3.1,0
316.39,316.39,1000,17.05,0
270.8,270.8,1000,2.95,0
301.06,301.06,1000,16.72,0
315.2,315.2,1000,3.15,0
311.92,311.92,1000,13.97,0
400.92,60.93,1000,3.09,1
386.98,386.98,1000,16.64,0
336.43,336.43,1000,3.14,0
399.85,399.85,1000,11.65,0
483.67,483.67,1000,3.08,0
424.15,286.6,1000,16.42,1
459.95,368.63,1000,2.99,1
483.13,449.1,1000,12.66,1
540.26,469.84,1000,2.84,1
526.75,143.59,1000,16.91,1
558.92,258.27,1000,3.28,1
544.95,78.46,1000,16.82,1
589.37,71.2,1000,3.21,1
618.6,407.71,1000,16.87,1
712.1,89.68,1000,2.88,1
701.29,433.86,1000,16.44,1
631.61,193.74,1000,3.02,1
723.63,515.88,1000,16.68,1
731.82,366.0,1000,2.99,1
774.65,65.55,1000,15.17,1
756.58,157.65,1000,3.03,1
796.76,396.92,1000,16.79,1
717.9,317.35,1000,3.11,1
751.21,88.62,1000,16.47,1
755.31,755.31,1000,2.96,0
848.69,311.1,1000,15.68,1
824.24,170.1,1000,3.05,1
906.59,869.39,1000,17.3,1
859.48,77.96,1000,3.04,1
866.99,87.83,1000,15.01,1
879.29,224.37,1000,2.91,1
913.23,913.23,1000,16.21,0
901.88,69.41,1000,2.94,1
986.57,393.67,1000,3.1,1
941.3,941.3,1000,3.11,0
904.21,186.44,1000,16.29,1
877.35,83.46,1000,2.94,1
959.45,77.48,1000,13.56,1
881.96,208.8,1000,3.18,1
942.99,185.7,1000,16.85,1
971.54,971.54,1000,2.96,0
1044.37,295.4,1000,16.54,1
924.4,924.4,1000,2.84,0
941.79,517.9,1000,15.22,1
896.17,183.7,1000,2.92,1
1052.77,335.93,1000,12.22,1
1006.29,1006.29,1000,2.86,0
1012.4,455.02,1000,6.94,1
1032.9,519.63,1000,3.03,1
1003.95,1003.95,1000,12.34,0
990.19,990.19,1000,2.86,0
1040.5,551.54,1000,9.6,1
1097.84,1044.79,1000,3.0,1
1074.3,426.78,1000,9.73,1
978.42,978.42,1000,2.92,0
1216.19,113.71,1000,16.16,1
1080.13,1080.13,1000,3.14,0
1014.82,430.78,1000,9.59,1
1076.99,175.65,1000,2.85,1
947.02,639.86,1000,14.2,1
1116.59,104.81,1000,2.88,1
1149.23,136.98,1000,9.49,1
1226.27,1213.65,1000,2.85,1
1131.35,1131.35,1000,5.76,0
1098.15,499.14,1000,3.18,1
1150.45,431.13,1000,9.65,1
1074.39,81.17,1000,3.02,1
1098.43,730.6,1000,7.36,1
1112.44,1112.44,1000,3.04,0
1114.73,477.95,1000,8.49,1
1195.35,1195.35,1000,2.88,0
1190.43,1190.43,1000,8.78,0
1145.98,79.63,1000,3.15,1
1035.5,0,1000,2.99,1
1133.96,170.24,1000,2.9,1
1114.95,1114.95,1000,6.97,0
1068.85,560.82,1000,2.92,1
1022.14,59.8,1000,8.17,1
1118.47,122.37,1000,2.96,1
1187.75,587.14,1000,9.45,1
