#{"t_start": 1650540766.961806, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
285.82,285.82,1000,2.86,0
297.08,110.74,1000,2.71,1
256.21,256.21,1000,13.47,0
221.19,221.19,1000,2.72,0
297.02,297.02,1000,12.31,0
386.72,386.72,1000,2.68,0
382.1,117.8,1000,12.3,1
355.83,62.48,1000,2.6,1
255.74,140.7,1000,14.42,1
299.91,299.91,1000,3.39,0
253.09,253.09,1000,16.21,0
252.35,56.14,1000,3.25,1
202.54,202.54,1000,14.64,0
216.67,216.67,1000,2.79,0
334.84,280.16,1000,14.38,1
409.81,48.86,1000,3.38,1
290.61,290.61,1000,15.03,0
315.5,315.5,1000,3.41,0
318.31,51.92,1000,14.99,1
428.89,43.89,1000,3.19,1
429.15,46.55,1000,14.0,1
408.82,49.16,1000,3.01,1
258.46,54.85,1000,15.39,1
211.53,211.53,1000,2.74,0
266.07,266.07,1000,12.67,0
236.39,236.39,1000,2.83,0
306.54,171.48,1000,13.85,1
280.68,78.77,1000,2.74,1
509.04,50.14,1000,13.87,1
292.74,292.74,1000,2.68,0
393.4,78.3,1000,13.76,1
278.5,278.5,1000,2.75,0
325.86,60.98,1000,12.28,1
390.53,249.94,1000,2.77,1
223.42,223.42,1000,13.83,0
331.49,110.35,1000,2.75,1
358.64,166.18,1000,14.65,1
292.65,292.65,1000,2.76,0
272.28,57.77,1000,12.41,1
419.68,225.14,1000,2.81,1
300.68,300.68,1000,14.0,0
277.81,277.81,1000,2.7,0
453.89,63.32,1000,2.77,1
407.61,77.05,1000,14.01,1
398.66,229.66,1000,2.76,1
389.86,138.95,1000,14.63,1
242.73,242.73,1000,2.77,0
247.15,247.15,1000,12.54,0
378.36,101.84,1000,2.78,1
225.03,225.03,1000,12.47,0
389.21,95.94,1000,2.74,1
319.14,319.14,1000,11.8,0
363.71,363.71,1000,2.62,0
286.19,286.19,1000,15.53,0
330.81,330.81,1000,3.47,0
262.13,262.13,1000,16.15,0
205.4,205.4,1000,3.2,0
246.77,246.77,1000,7.87,0
303.14,303.14,1000,3.44,0
394.84,394.84,1000,15.51,0
324.19,324.19,1000,3.42,0
373.92,373.92,1000,15.67,0
374.11,374.11,1000,2.97,0
339.13,339.13,1000,15.77,0
224.14,224.14,1000,3.13,0
241.7,241.7,1000,7.36,0
408.49,408.49,1000,2.68,0
405.09,405.09,1000,14.06,0
336.86,336.86,1000,2.77,0
321.94,321.94,1000,6.8,0
365.17,365.17,1000,2.76,0
448.94,448.94,1000,13.91,0
294.05,294.05,1000,2.78,0
412.46,412.46,1000,14.69,0
257.32,257.32,1000,2.76,0
426.22,426.22,1000,13.52,0
351.98,351.98,1000,2.71,0
360.4,360.4,1000,14.56,0
391.79,391.79,1000,2.81,0
411.31,411.31,1000,8.8,0
494.64,494.64,1000,2.91,0
476.43,476.43,1000,7.25,0
