#{"t_start": 1650537758.4543762, "env_id": "HCWithPos-v0"}
reward,reward_nc,len,time,constraint
245.94,245.94,1000,3.55,0
303.41,303.92,1000,3.42,1
305.25,305.25,1000,15.02,0
253.04,126.22,1000,3.41,1
352.99,205.27,1000,14.31,1
352.83,65.15,1000,3.41,1
316.32,316.32,1000,15.32,0
331.06,331.06,1000,3.42,0
366.95,366.95,1000,15.73,0
349.48,85.03,1000,3.4,1
371.44,371.44,1000,15.09,0
399.38,100.38,1000,3.39,1
525.17,57.34,1000,14.37,1
468.38,275.89,1000,3.41,1
468.65,47.32,1000,15.63,1
480.91,480.91,1000,3.41,0
534.18,429.47,1000,14.32,1
577.29,211.85,1000,3.4,1
542.38,286.37,1000,14.32,1
522.25,103.58,1000,3.39,1
602.8,602.8,1000,14.31,0
532.3,532.3,1000,3.4,0
663.36,663.36,1000,14.61,0
638.12,70.33,1000,3.46,1
723.57,577.1,1000,15.59,1
705.51,539.47,1000,3.4,1
784.78,784.78,1000,15.49,0
838.79,280.51,1000,3.38,1
704.75,86.84,1000,13.2,1
815.54,330.2,1000,3.39,1
789.52,52.15,1000,14.31,1
816.52,54.61,1000,3.4,1
794.47,213.76,1000,13.19,1
897.4,165.2,1000,3.4,1
828.47,828.47,1000,13.13,0
847.87,745.55,1000,3.39,1
752.33,752.33,1000,14.84,0
857.54,411.64,1000,3.38,1
907.95,73.89,1000,13.21,1
938.37,390.29,1000,3.39,1
918.56,67.65,1000,3.4,1
943.49,162.36,1000,3.44,1
978.65,297.41,1000,7.87,1
934.51,214.15,1000,3.41,1
1027.44,954.84,1000,7.83,1
913.91,101.33,1000,3.42,1
1011.91,56.73,1000,7.83,1
1042.97,179.23,1000,3.42,1
990.38,619.13,1000,8.92,1
972.19,345.41,1000,3.41,1
1069.02,705.13,1000,9.42,1
1032.92,840.68,1000,3.42,1
1004.29,326.74,1000,8.12,1
1000.21,429.9,1000,3.42,1
994.3,51.78,1000,5.84,1
1026.22,92.71,1000,3.42,1
1004.15,1004.15,1000,7.82,0
1046.7,376.18,1000,3.41,1
1095.72,123.56,1000,6.74,1
1031.14,112.0,1000,3.42,1
1133.2,332.34,1000,6.72,1
1079.52,91.06,1000,3.42,1
